Time,sensPitch,sensRoll,sensYaw,xGyro,yGyro,ZGyro,xAcc,yAcc,zAcc,latitude,longitude,altitude
38503,-5.56,91.75,-14.00,-3.19,-33.25,-2.25,0.67,0.00,-0.06,0.00,0.00,2.26
38517,-5.50,91.75,-14.25,-3.19,-33.25,-2.25,0.67,0.01,-0.09,0.00,0.00,2.27
38528,-5.38,91.81,-14.69,-2.94,-31.88,-2.19,0.67,0.00,-0.08,0.00,0.00,2.27
38535,-5.25,91.81,-14.94,-2.81,-31.19,-2.19,0.68,0.00,-0.08,0.00,0.00,2.27
38546,-5.25,91.81,-14.94,-2.81,-31.19,-2.19,0.68,0.02,-0.07,0.00,0.00,2.22
38554,-5.19,91.81,-15.12,-2.75,-29.31,-2.25,0.68,0.01,-0.01,0.00,0.00,2.20
38566,-5.12,91.81,-15.38,-2.75,-29.31,-2.25,0.68,0.02,-0.08,0.00,0.00,2.21
38574,-4.94,91.81,-15.75,-2.62,-27.56,-2.19,0.69,0.01,-0.03,0.00,0.00,2.25
38585,-4.94,91.81,-15.75,-2.62,-27.56,-2.19,0.69,0.02,-0.04,0.00,0.00,1.63
38607,-4.69,91.88,-16.19,-2.31,-25.06,-2.06,0.67,0.03,-0.02,0.00,0.00,1.53
38619,-4.56,91.88,-16.38,-2.31,-23.81,-2.25,0.69,0.03,-0.03,0.00,0.00,1.52
38628,-4.50,91.88,-16.50,-2.31,-22.75,-2.25,0.67,0.02,-0.02,0.00,0.00,1.96
38637,-4.44,91.88,-16.62,-2.06,-21.88,-2.19,0.67,0.01,-0.01,0.00,0.00,2.25
38645,-4.31,91.88,-16.69,-2.12,-20.75,-2.12,0.68,0.03,0.00,0.00,0.00,2.30
38652,-4.31,91.88,-16.69,-2.12,-20.75,-2.12,0.68,0.03,0.00,0.00,0.00,2.32
38660,-4.25,91.88,-16.81,-2.00,-19.81,-2.00,0.66,0.00,0.01,0.00,0.00,2.33
38668,-4.12,91.88,-16.88,-1.81,-18.81,-2.12,0.65,0.02,-0.02,0.00,0.00,2.36
38675,-4.06,91.88,-17.00,-1.88,-17.81,-2.00,0.64,0.03,0.00,0.00,0.00,2.35
38685,-4.06,91.88,-17.00,-1.75,-16.75,-1.88,0.63,0.01,0.00,0.00,0.00,2.36
38692,-4.00,91.88,-17.06,-1.75,-16.75,-1.88,0.63,0.01,0.00,0.00,0.00,2.35
38701,-3.88,91.94,-17.12,-1.62,-15.75,-1.94,0.65,0.02,0.00,0.00,0.00,2.36
38708,-3.81,91.94,-17.19,-1.56,-14.44,-1.94,0.65,0.01,0.01,0.00,0.00,2.34
38718,-3.69,91.94,-17.25,-1.44,-13.56,-2.00,0.62,0.02,0.02,0.00,0.00,2.35
38740,-3.56,91.94,-17.25,-1.19,-11.06,-1.75,0.60,0.03,0.00,0.00,0.00,2.35
38747,-3.44,91.94,-17.31,-1.06,-9.81,-1.75,0.62,0.01,0.01,0.00,0.00,2.36
38755,-3.44,91.94,-17.31,-1.00,-8.81,-1.75,0.57,0.03,0.01,0.00,0.00,2.35
38765,-3.38,91.94,-17.31,-1.00,-8.81,-1.75,0.59,0.03,0.01,0.00,0.00,2.35
38774,-3.31,91.94,-17.31,-1.00,-7.69,-1.75,0.58,0.03,0.02,0.00,0.00,2.35
38786,-3.25,91.94,-17.25,-1.00,-6.44,-1.75,0.56,0.02,0.03,0.00,0.00,2.35
38794,-3.12,91.94,-17.25,-0.88,-5.31,-1.62,0.56,0.02,0.03,0.00,0.00,2.35
38804,-3.06,91.94,-17.19,-0.75,-4.06,-1.50,0.55,0.01,0.04,0.00,0.00,2.35
38814,-3.00,91.94,-17.19,-0.62,-3.00,-1.56,0.54,0.03,0.04,0.00,0.00,2.35
38825,-2.94,91.94,-17.12,-0.62,-1.88,-1.44,0.52,0.02,0.00,0.00,0.00,2.35
38835,-2.88,91.94,-17.06,-0.44,-0.69,-1.31,0.52,0.02,0.02,0.00,0.00,2.35
38844,-2.81,91.94,-17.00,-0.25,0.69,-1.25,0.52,0.02,0.02,0.00,0.00,2.35
38852,-2.75,91.94,-16.94,-0.19,1.62,-1.19,0.50,0.03,0.02,0.00,0.00,2.35
38863,-2.69,91.94,-16.81,-0.12,2.81,-1.19,0.47,0.04,0.01,0.00,0.00,2.34
38886,-2.56,91.94,-16.62,0.25,6.12,-1.00,0.44,0.02,0.02,0.00,0.00,2.34
38897,-2.56,91.94,-16.50,0.25,6.12,-1.00,0.44,0.02,0.02,0.00,0.00,2.36
38904,-2.50,91.94,-16.38,0.38,7.56,-0.75,0.42,0.03,0.00,0.00,0.00,2.35
38916,-2.44,91.94,-16.25,0.50,8.56,-0.94,0.41,0.03,0.00,0.00,0.00,2.36
38925,-2.38,91.94,-16.12,0.44,9.69,-0.75,0.40,0.04,0.01,0.00,0.00,2.36
38936,-2.38,91.94,-16.00,0.62,10.62,-0.75,0.37,0.03,-0.02,0.00,0.00,2.35
38943,-2.31,91.94,-15.81,0.88,11.69,-0.62,0.37,0.03,-0.02,0.00,0.00,2.35
38950,-2.31,91.94,-15.69,0.94,13.00,-0.50,0.36,0.03,-0.03,0.00,0.00,2.35
38960,-2.25,91.94,-15.50,1.00,14.19,-0.50,0.36,0.01,-0.02,0.00,0.00,2.33
38968,-2.25,91.94,-15.31,1.12,15.12,-0.38,0.36,0.04,-0.04,0.00,0.00,2.30
38982,-2.25,91.94,-15.31,1.25,16.31,-0.25,0.35,0.02,-0.01,0.00,0.00,2.04
38996,-2.19,91.94,-14.94,1.25,17.44,-0.06,0.33,0.03,-0.01,0.00,0.00,1.67
39008,-2.19,91.94,-14.75,1.31,18.31,-0.06,0.31,0.03,-0.02,0.00,0.00,1.46
39017,-2.12,91.94,-14.50,1.56,20.31,-0.06,0.29,0.03,-0.08,0.00,0.00,1.61
39040,-2.06,91.88,-13.81,1.75,22.56,0.12,0.26,0.02,-0.03,0.00,0.00,1.86
39048,-2.06,91.88,-13.56,1.88,23.25,0.25,0.25,0.03,-0.04,0.00,0.00,2.28
39056,-2.06,91.88,-13.56,1.88,23.25,0.25,0.25,0.03,-0.04,0.00,0.00,2.21
39065,-2.06,91.88,-13.31,1.94,24.25,0.38,0.23,0.03,-0.05,0.00,0.00,2.23
39077,-2.00,91.88,-13.06,2.12,25.44,0.50,0.22,0.04,-0.11,0.00,0.00,2.28
39087,-2.00,91.88,-12.81,2.12,25.94,0.62,0.17,0.01,-0.10,0.00,0.00,2.28
39094,-2.00,91.88,-12.56,2.19,27.06,0.75,0.17,0.01,-0.10,0.00,0.00,2.27
39102,-2.00,91.88,-12.25,2.31,28.19,0.69,0.16,0.03,-0.10,0.00,0.00,2.25
39111,-2.00,91.88,-12.00,2.31,28.75,0.75,0.14,0.04,-0.10,0.00,0.00,2.25
39119,-2.00,91.81,-11.69,2.50,29.62,0.88,0.13,0.03,-0.14,0.00,0.00,2.23
39131,-2.00,91.81,-11.69,2.56,30.44,0.81,0.11,0.01,-0.12,0.00,0.00,2.19
39139,-2.00,91.81,-11.06,2.56,31.25,1.12,0.09,0.04,-0.13,0.00,0.00,2.17
39151,-2.00,91.81,-11.06,2.56,31.25,1.12,0.08,0.04,-0.12,0.00,0.00,2.11
39160,-1.94,91.81,-10.75,2.69,32.69,1.31,0.06,0.05,-0.14,0.00,0.00,2.06
39187,-1.94,91.75,-9.75,3.00,33.88,1.19,0.01,0.04,-0.17,0.00,0.00,1.87
39198,-2.00,91.75,-9.44,2.81,34.50,1.44,0.00,0.04,-0.19,0.00,0.00,1.81
39211,-2.00,91.75,-9.12,3.06,35.38,1.44,-0.02,0.04,-0.17,0.00,0.00,1.69
39222,-2.00,91.69,-8.44,3.19,36.44,1.62,-0.04,0.04,-0.19,0.00,0.00,1.68
39234,-2.00,91.69,-8.06,3.19,37.06,1.56,-0.07,0.05,-0.18,0.00,0.00,1.56
39246,-2.00,91.69,-7.69,3.19,37.38,1.81,-0.09,0.06,-0.21,0.00,0.00,1.47
39257,-2.00,91.69,-7.38,3.31,37.94,1.75,-0.12,0.05,-0.20,0.00,0.00,1.43
39270,-2.00,91.69,-7.00,3.38,38.25,1.88,-0.11,0.07,-0.20,0.00,0.00,1.42
39282,-2.06,91.69,-6.62,3.50,38.75,1.88,-0.17,0.05,-0.24,0.00,0.00,1.39
39293,-2.06,91.62,-5.88,3.44,39.25,1.81,-0.19,0.05,-0.23,0.00,0.00,1.39
39304,-2.06,91.62,-5.50,3.56,39.75,2.00,-0.17,0.04,-0.23,0.00,0.00,1.35
39315,-2.12,91.62,-5.19,3.69,40.00,2.00,-0.23,0.06,-0.24,0.00,0.00,1.29
39327,-2.12,91.62,-4.81,3.69,40.38,2.00,-0.23,0.06,-0.21,0.00,0.00,1.26
39344,-2.12,91.62,-4.44,3.69,40.06,2.12,-0.23,0.04,-0.24,0.00,0.00,1.21
39371,-2.25,91.62,-3.31,3.62,41.00,2.19,-0.28,0.08,-0.25,0.00,0.00,1.31
39384,-2.25,91.56,-2.94,3.62,40.94,2.19,-0.34,0.06,-0.21,0.00,0.00,1.69
39395,-2.31,91.56,-2.19,3.75,41.00,2.25,-0.36,0.09,-0.25,0.00,0.00,1.75
39407,-2.38,91.56,-1.88,3.56,40.94,2.25,-0.38,0.06,-0.24,0.00,0.00,1.19
39418,-2.38,91.56,-1.50,3.81,41.06,2.31,-0.38,0.07,-0.22,0.00,0.00,1.06
39433,-2.44,91.56,-1.12,3.75,41.00,2.31,-0.40,0.07,-0.23,0.00,0.00,0.94
39443,-2.56,91.56,-0.44,3.62,40.62,2.38,-0.43,0.05,-0.19,0.00,0.00,0.87
39455,-2.56,91.56,-0.12,3.62,40.44,2.38,-0.44,0.07,-0.23,0.00,0.00,0.75
39464,-2.62,91.56,0.25,3.56,40.19,2.31,-0.47,0.05,-0.23,0.00,0.00,0.75
39474,-2.69,91.56,0.56,3.56,40.06,2.38,-0.47,0.07,-0.21,0.00,0.00,0.77
39483,-2.75,91.62,0.88,3.56,40.00,2.31,-0.50,0.09,-0.20,0.00,0.00,0.83
39493,-2.75,91.62,0.88,3.62,39.44,2.31,-0.51,0.06,-0.20,0.00,0.00,0.84
39502,-2.81,91.62,1.25,3.50,39.25,2.31,-0.49,0.07,-0.19,0.00,0.00,0.90
39511,-2.88,91.62,1.56,3.50,39.25,2.31,-0.52,0.07,-0.20,0.00,0.00,0.89
39534,-3.06,91.62,2.50,3.44,37.75,2.31,-0.52,0.09,-0.17,0.00,0.00,1.03
39543,-3.06,91.62,2.81,3.31,37.44,2.38,-0.55,0.08,-0.17,0.00,0.00,1.53
39551,-3.06,91.62,2.81,3.31,37.44,2.38,-0.56,0.11,-0.15,0.00,0.00,1.48
39560,-3.12,91.62,3.06,3.38,37.00,2.25,-0.56,0.11,-0.15,0.00,0.00,1.43
39569,-3.19,91.62,3.38,3.25,36.50,2.25,-0.54,0.08,-0.12,0.00,0.00,1.43
39583,-3.25,91.62,3.69,3.19,35.94,2.06,-0.60,0.09,-0.15,0.00,0.00,1.46
39592,-3.31,91.62,3.94,3.00,34.81,2.19,-0.59,0.09,-0.14,0.00,0.00,1.48
39601,-3.38,91.62,4.25,3.00,34.81,2.19,-0.59,0.07,-0.10,0.00,0.00,1.46
39611,-3.44,91.62,4.50,3.00,34.31,2.06,-0.59,0.07,-0.10,0.00,0.00,1.46
39621,-3.50,91.62,4.75,3.12,33.31,2.06,-0.62,0.07,-0.12,0.00,0.00,1.45
39635,-3.56,91.62,5.00,2.88,32.62,2.00,-0.60,0.06,-0.07,0.00,0.00,1.46
39643,-3.69,91.62,5.50,2.81,31.50,1.94,-0.64,0.07,-0.08,0.00,0.00,1.46
39655,-3.69,91.62,5.50,2.81,31.50,1.94,-0.63,0.06,-0.08,0.00,0.00,1.48
39664,-3.88,91.62,5.94,2.75,30.00,1.94,-0.62,0.10,-0.08,0.00,0.00,1.41
39688,-4.00,91.62,6.38,2.50,28.12,1.69,-0.64,0.09,-0.05,0.00,0.00,0.24
39697,-4.06,91.62,6.56,2.31,27.31,1.81,-0.64,0.08,-0.04,0.00,0.00,0.22
39707,-4.12,91.62,6.75,2.31,26.38,1.69,-0.65,0.06,-0.03,0.00,0.00,0.18
39716,-4.19,91.62,6.94,2.44,25.69,1.69,-0.64,0.08,-0.03,0.00,0.00,0.14
39725,-4.25,91.62,7.06,2.06,24.62,1.50,-0.63,0.08,-0.03,0.00,0.00,0.17
39734,-4.38,91.62,7.25,2.12,23.62,1.62,-0.63,0.08,-0.04,0.00,0.00,0.17
39744,-4.38,91.62,7.25,1.88,22.75,1.44,-0.64,0.08,-0.02,0.00,0.00,0.17
39753,-4.44,91.62,7.38,1.88,22.75,1.44,-0.63,0.08,0.00,0.00,0.00,0.27
39762,-4.50,91.62,7.50,1.88,21.88,1.56,-0.63,0.08,0.00,0.00,0.00,0.29
39772,-4.56,91.62,7.62,1.75,20.75,1.38,-0.61,0.07,0.00,0.00,0.00,0.27
39784,-4.62,91.62,7.75,1.69,19.69,1.38,-0.64,0.06,0.01,0.00,0.00,0.24
39793,-4.75,91.62,7.88,1.50,17.88,1.25,-0.63,0.07,0.03,0.00,0.00,0.28
39803,-4.81,91.62,7.94,1.50,17.88,1.25,-0.63,0.07,0.03,0.00,0.00,0.49
39811,-4.88,91.62,8.06,1.44,16.88,1.19,-0.63,0.08,0.00,0.00,0.00,0.54
39836,-5.06,91.62,8.19,1.06,13.50,0.94,-0.61,0.06,0.03,0.00,0.00,0.45
39844,-5.19,91.62,8.25,0.88,12.62,1.12,-0.61,0.07,0.05,0.00,0.00,0.34
39855,-5.19,91.62,8.25,0.88,12.62,1.12,-0.61,0.07,0.05,0.00,0.00,0.35
39863,-5.25,91.62,8.31,0.94,11.56,0.94,-0.59,0.08,0.03,0.00,0.00,0.38
39874,-5.31,91.62,8.31,0.62,10.25,0.94,-0.58,0.06,0.03,0.00,0.00,0.33
39884,-5.38,91.62,8.38,0.75,9.25,0.81,-0.57,0.05,0.04,0.00,0.00,0.37
39895,-5.50,91.62,8.38,0.56,8.19,0.88,-0.57,0.06,0.04,0.00,0.00,0.33
39903,-5.56,91.62,8.38,0.56,7.19,0.75,-0.55,0.05,0.04,0.00,0.00,0.34
39915,-5.62,91.62,8.38,0.50,5.81,0.75,-0.55,0.05,0.04,0.00,0.00,0.38
39924,-5.69,91.62,8.31,0.06,3.50,0.62,-0.52,0.07,0.02,0.00,0.00,0.33
39937,-5.75,91.62,8.31,0.06,3.50,0.62,-0.53,0.07,0.06,0.00,0.00,0.33
39946,-5.81,91.62,8.25,0.06,1.38,0.44,-0.51,0.06,0.05,0.00,0.00,0.30
39958,-5.81,91.62,8.25,0.00,0.38,0.31,-0.51,0.05,0.05,0.00,0.00,0.35
39966,-5.94,91.62,8.12,-0.25,-0.81,0.44,-0.49,0.07,0.05,0.00,0.00,0.32
39978,-5.94,91.62,8.12,-0.25,-2.12,0.25,-0.47,0.07,0.03,0.00,0.00,0.32
40000,-6.06,91.62,7.88,-0.62,-4.25,0.12,-0.47,0.03,0.04,0.00,0.00,0.34
40012,-6.12,91.56,7.75,-0.50,-5.38,0.06,-0.46,0.04,0.05,0.00,0.00,0.34
40020,-6.19,91.56,7.69,-0.81,-6.62,0.06,-0.46,0.04,0.05,0.00,0.00,0.35
40031,-6.19,91.56,7.56,-0.88,-7.94,0.00,-0.44,0.07,0.02,0.00,0.00,0.43
40039,-6.25,91.56,7.44,-1.06,-8.94,0.00,-0.41,0.05,0.04,0.00,0.00,0.49
40049,-6.31,91.56,7.25,-1.12,-9.94,-0.12,-0.42,0.06,0.05,0.00,0.00,0.55
40057,-6.31,91.56,7.12,-1.19,-11.00,-0.19,-0.40,0.02,0.05,0.00,0.00,0.55
40068,-6.31,91.56,7.12,-1.19,-11.00,-0.19,-0.38,0.03,0.03,0.00,0.00,0.47
40076,-6.38,91.56,6.81,-1.44,-13.25,-0.25,-0.38,0.07,0.01,0.00,0.00,0.34
40085,-6.38,91.56,6.81,-1.38,-14.38,-0.31,-0.36,0.02,0.02,0.00,0.00,0.25
40096,-6.44,91.56,6.62,-1.38,-14.38,-0.31,-0.34,0.05,0.01,0.00,0.00,0.29
40104,-6.44,91.56,6.44,-1.50,-15.50,-0.38,-0.34,0.05,0.01,0.00,0.00,0.24
40112,-6.50,91.56,6.25,-1.69,-16.56,-0.38,-0.34,0.05,0.01,0.00,0.00,0.33
40120,-6.50,91.56,6.06,-1.69,-17.38,-0.38,-0.30,0.05,0.00,0.00,0.00,0.25
40146,-6.56,91.56,5.69,-1.88,-19.44,-0.56,-0.29,0.02,-0.02,0.00,0.00,0.17
40155,-6.56,91.56,5.44,-1.94,-20.19,-0.75,-0.29,0.02,-0.02,0.00,0.00,0.20
40164,-6.56,91.56,5.25,-1.94,-21.38,-0.75,-0.27,0.04,-0.01,0.00,0.00,0.18
40175,-6.56,91.56,5.00,-2.19,-22.50,-0.81,-0.27,0.05,-0.02,0.00,0.00,0.22
40186,-6.62,91.56,4.75,-2.12,-23.12,-0.81,-0.24,0.03,-0.04,0.00,0.00,0.42
40198,-6.62,91.56,4.50,-2.38,-24.25,-0.81,-0.23,0.01,-0.02,0.00,0.00,1.17
40207,-6.62,91.50,4.25,-2.31,-25.31,-0.88,-0.19,0.02,-0.07,0.00,0.00,1.39
40217,-6.62,91.50,4.00,-2.50,-26.06,-1.12,-0.19,0.02,-0.07,0.00,0.00,1.47
40227,-6.62,91.50,3.75,-2.69,-26.81,-1.06,-0.17,0.03,-0.10,0.00,0.00,1.46
40239,-6.62,91.50,3.50,-2.62,-27.75,-1.25,-0.16,0.03,-0.08,0.00,0.00,1.45
40248,-6.62,91.50,2.94,-2.88,-29.31,-1.19,-0.13,0.01,-0.08,0.00,0.00,1.46
40260,-6.62,91.50,2.94,-2.88,-29.31,-1.19,-0.12,0.05,-0.09,0.00,0.00,1.48
40268,-6.62,91.50,2.31,-2.88,-31.00,-1.44,-0.10,0.03,-0.11,0.00,0.00,1.46
40277,-6.62,91.50,2.31,-2.94,-31.75,-1.38,-0.08,0.03,-0.13,0.00,0.00,1.43
40296,-6.62,91.50,1.38,-3.00,-32.75,-1.56,-0.07,0.03,-0.14,0.00,0.00,1.43
40304,-6.62,91.50,1.38,-3.00,-32.75,-1.56,-0.07,0.03,-0.14,0.00,0.00,1.41
40312,-6.62,91.50,1.06,-3.06,-33.56,-1.62,-0.04,0.01,-0.09,0.00,0.00,1.51
40320,-6.62,91.50,0.75,-3.12,-34.19,-1.62,-0.03,0.03,-0.15,0.00,0.00,1.53
40329,-6.62,91.50,0.38,-3.31,-35.00,-1.69,0.00,0.01,-0.15,0.00,0.00,1.02
40339,-6.62,91.50,0.38,-3.31,-35.50,-1.88,0.03,0.02,-0.17,0.00,0.00,0.96
40351,-6.56,91.50,0.06,-3.38,-36.00,-1.81,0.00,0.00,-0.17,0.00,0.00,0.93
40360,-6.56,91.50,-0.62,-3.31,-36.44,-1.94,0.03,0.02,-0.16,0.00,0.00,0.87
40372,-6.56,91.50,-0.62,-3.56,-37.12,-1.94,0.05,0.03,-0.18,0.00,0.00,0.82
40382,-6.56,91.44,-1.31,-3.56,-37.56,-2.00,0.08,0.00,-0.17,0.00,0.00,0.77
40392,-6.56,91.44,-1.69,-3.56,-37.94,-2.06,0.08,0.02,-0.19,0.00,0.00,0.80
40402,-6.50,91.44,-2.06,-3.56,-38.38,-2.19,0.11,0.01,-0.19,0.00,0.00,0.78
40411,-6.50,91.44,-2.38,-3.44,-38.56,-2.19,0.14,0.01,-0.21,0.00,0.00,0.86
40454,-6.44,91.50,-3.88,-3.62,-39.75,-2.25,0.20,0.01,-0.22,0.00,0.00,1.06
40468,-6.38,91.50,-4.19,-3.56,-39.75,-2.38,0.20,0.03,-0.21,0.00,0.00,1.62
40480,-6.38,91.50,-4.56,-3.56,-40.06,-2.50,0.26,0.01,-0.26,0.00,0.00,1.73
40494,-6.38,91.50,-4.94,-3.62,-40.12,-2.50,0.29,0.01,-0.22,0.00,0.00,1.33
40504,-6.31,91.50,-5.62,-3.75,-40.25,-2.56,0.28,0.01,-0.24,0.00,0.00,1.22
40517,-6.25,91.50,-6.00,-3.81,-40.19,-2.50,0.31,0.01,-0.23,0.00,0.00,1.34
40530,-6.19,91.50,-6.38,-3.75,-40.50,-2.56,0.34,0.00,-0.24,0.00,0.00,1.30
40546,-6.19,91.56,-6.75,-3.69,-40.31,-2.69,0.36,0.02,-0.25,0.00,0.00,1.24
40557,-6.12,91.56,-7.44,-3.81,-40.19,-2.50,0.36,0.00,-0.21,0.00,0.00,1.35
40567,-6.06,91.56,-7.75,-3.69,-40.25,-2.69,0.40,0.02,-0.21,0.00,0.00,1.34
40579,-6.00,91.56,-8.12,-3.75,-40.00,-2.56,0.39,0.00,-0.24,0.00,0.00,1.48
40592,-5.94,91.62,-8.44,-3.69,-39.69,-2.69,0.42,0.00,-0.22,0.00,0.00,1.40
40603,-5.94,91.62,-8.81,-3.69,-39.38,-2.62,0.42,0.03,-0.20,0.00,0.00,1.49
40614,-5.81,91.62,-9.44,-3.69,-39.00,-2.69,0.46,0.02,-0.20,0.00,0.00,1.47
40641,-5.69,91.69,-10.12,-3.50,-38.44,-2.62,0.45,0.00,-0.22,0.00,0.00,1.51
40653,-5.69,91.69,-10.44,-3.44,-37.56,-2.62,0.50,0.00,-0.18,0.00,0.00,1.69
40663,-5.62,91.69,-10.75,-3.56,-37.06,-2.62,0.50,0.02,-0.16,0.00,0.00,1.72
40674,-5.56,91.69,-11.00,-3.31,-36.56,-2.62,0.51,0.00,-0.18,0.00,0.00,1.83
40684,-5.44,91.75,-11.62,-3.25,-36.25,-2.56,0.51,0.01,-0.18,0.00,0.00,1.88
40695,-5.38,91.75,-11.94,-3.25,-35.81,-2.44,0.52,0.01,-0.17,0.00,0.00,1.96
40704,-5.31,91.75,-12.19,-3.31,-35.25,-2.38,0.54,0.01,-0.15,0.00,0.00,2.03
40715,-5.25,91.75,-12.44,-3.12,-34.56,-2.44,0.56,0.02,-0.17,0.00,0.00,2.09
40724,-5.19,91.81,-12.75,-3.12,-34.00,-2.25,0.55,0.00,-0.16,0.00,0.00,2.13
40733,-5.12,91.81,-13.00,-2.94,-33.44,-2.25,0.54,0.02,-0.15,0.00,0.00,2.17
40741,-5.12,91.81,-13.00,-3.12,-32.75,-2.12,0.56,0.05,-0.12,0.00,0.00,2.19
40752,-5.06,91.81,-13.25,-2.94,-32.38,-2.25,0.57,0.00,-0.14,0.00,0.00,2.22
40760,-5.00,91.81,-13.50,-2.94,-32.38,-2.25,0.59,0.00,-0.10,0.00,0.00,2.24
40782,-4.88,91.88,-14.25,-2.81,-29.94,-2.00,0.59,0.02,-0.13,0.00,0.00,2.26
40790,-4.88,91.88,-14.25,-2.69,-29.06,-2.00,0.60,0.01,-0.13,0.00,0.00,2.27
40800,-4.81,91.88,-14.44,-2.69,-29.06,-2.00,0.62,0.02,-0.09,0.00,0.00,2.27
40808,-4.75,91.88,-14.69,-2.56,-28.25,-1.94,0.62,0.02,-0.09,0.00,0.00,2.23
40815,-4.69,91.94,-14.88,-2.56,-27.56,-1.88,0.61,0.02,-0.09,0.00,0.00,2.21
40823,-4.62,91.94,-15.06,-2.56,-26.81,-1.81,0.61,0.03,-0.09,0.00,0.00,2.21
40831,-4.62,91.94,-15.06,-2.44,-25.75,-1.75,0.60,0.02,-0.08,0.00,0.00,2.27
40841,-4.56,91.94,-15.25,-2.44,-25.75,-1.75,0.62,0.01,-0.06,0.00,0.00,1.86
40851,-4.50,91.94,-15.44,-2.44,-24.94,-1.62,0.63,0.01,-0.05,0.00,0.00,1.64
40858,-4.38,91.94,-15.56,-2.44,-24.25,-1.56,0.63,0.01,-0.05,0.00,0.00,1.67
40865,-4.31,91.94,-15.75,-2.06,-23.25,-1.62,0.61,0.01,-0.05,0.00,0.00,1.62
40873,-4.25,92.00,-15.88,-2.00,-22.06,-1.56,0.63,0.03,-0.03,0.00,0.00,1.53
40882,-4.25,92.00,-15.88,-2.12,-21.25,-1.50,0.61,0.00,-0.06,0.00,0.00,1.49
40892,-4.19,92.00,-16.00,-1.94,-20.38,-1.25,0.62,0.02,-0.01,0.00,0.00,1.64
40914,-4.00,92.00,-16.38,-1.62,-18.31,-1.19,0.62,0.02,-0.01,0.00,0.00,2.16
40922,-4.00,92.00,-16.38,-1.50,-17.25,-1.06,0.61,0.04,-0.03,0.00,0.00,2.25
40931,-3.94,92.00,-16.50,-1.62,-16.50,-1.00,0.60,0.01,-0.02,0.00,0.00,2.30
40941,-3.88,92.00,-16.56,-1.62,-16.50,-1.00,0.59,0.00,-0.02,0.00,0.00,2.33
40950,-3.81,92.00,-16.69,-1.50,-15.38,-0.75,0.60,0.01,0.00,0.00,0.00,2.33
40958,-3.75,92.00,-16.75,-1.19,-14.50,-0.75,0.60,0.01,0.00,0.00,0.00,2.35
40967,-3.69,92.06,-16.81,-1.38,-13.44,-0.69,0.61,0.00,0.00,0.00,0.00,2.34
40974,-3.62,92.06,-16.88,-1.12,-12.44,-0.62,0.57,0.00,0.01,0.00,0.00,2.34
40984,-3.62,92.06,-16.88,-0.88,-11.38,-0.56,0.57,0.00,0.00,0.00,0.00,2.34
40992,-3.56,92.06,-16.88,-1.06,-10.06,-0.44,0.56,0.01,0.01,0.00,0.00,2.36
41001,-3.50,92.06,-16.94,-1.06,-10.06,-0.44,0.57,0.01,0.01,0.00,0.00,2.36
41010,-3.44,92.06,-17.00,-0.69,-9.00,-0.38,0.57,0.01,0.01,0.00,0.00,2.35
41017,-3.38,92.06,-17.00,-0.69,-7.62,-0.19,0.56,0.02,0.01,0.00,0.00,2.36
41026,-3.31,92.06,-17.00,-0.44,-6.69,-0.19,0.57,0.00,0.00,0.00,0.00,2.36
41051,-3.19,92.06,-17.00,-0.38,-4.69,0.00,0.55,0.02,0.02,0.00,0.00,2.36
41061,-3.19,92.00,-16.94,-0.25,-3.38,0.06,0.54,0.01,0.02,0.00,0.00,2.36
41068,-3.12,92.00,-16.94,-0.12,-2.44,0.12,0.53,0.02,0.03,0.00,0.00,2.37
41078,-3.06,92.00,-16.88,0.00,-1.31,0.19,0.51,0.04,0.03,0.00,0.00,2.36
41086,-3.00,92.00,-16.81,-0.06,-0.12,0.31,0.51,0.01,0.00,0.00,0.00,2.35
41097,-2.94,92.00,-16.75,0.12,0.88,0.44,0.51,0.00,0.01,0.00,0.00,2.36
41104,-2.94,92.00,-16.69,0.19,2.06,0.44,0.49,0.01,0.04,0.00,0.00,2.36
41116,-2.94,92.00,-16.69,0.19,2.06,0.44,0.49,0.02,0.02,0.00,0.00,2.35
41123,-2.81,92.00,-16.56,0.38,4.38,0.56,0.47,0.00,0.02,0.00,0.00,2.34
41136,-2.81,92.00,-16.56,0.38,4.38,0.56,0.45,0.03,0.02,0.00,0.00,2.36
41144,-2.75,92.00,-16.44,0.56,6.19,0.69,0.44,0.01,0.00,0.00,0.00,2.36
41155,-2.75,92.00,-16.38,0.56,6.19,0.69,0.43,0.04,0.03,0.00,0.00,2.35
41162,-2.69,92.00,-16.25,0.62,7.81,0.69,0.43,0.03,0.00,0.00,0.00,2.32
41170,-2.69,92.00,-16.12,0.88,8.75,0.88,0.43,0.03,0.00,0.00,0.00,2.29
41194,-2.62,92.00,-15.88,1.06,10.94,1.06,0.38,0.04,0.00,0.00,0.00,2.05
41206,-2.62,92.00,-15.75,1.00,11.81,1.00,0.38,0.04,0.03,0.00,0.00,1.71
41215,-2.56,92.00,-15.56,1.31,13.00,1.19,0.37,0.04,0.03,0.00,0.00,1.54
41223,-2.56,92.00,-15.44,1.31,14.25,1.31,0.37,0.04,0.03,0.00,0.00,1.48
41233,-2.56,91.94,-15.25,1.44,15.12,1.31,0.37,0.03,-0.01,0.00,0.00,1.61
