Time,sensPitch,sensRoll,sensYaw,xGyro,yGyro,ZGyro,xAcc,yAcc,zAcc,latitude,longitude,altitude
14127,-3.19,2.62,-4.25,6.19,2.44,-133.38,0.08,0.62,-0.18,0.00,0.00,0.62
14135,-3.19,2.62,-4.25,6.19,2.44,-133.38,0.08,0.62,-0.18,0.00,0.00,0.60
14142,-3.12,2.69,-2.94,6.12,2.44,-133.56,0.06,0.62,-0.20,0.00,0.00,0.62
14150,-3.12,2.69,-1.69,6.12,3.06,-133.75,0.09,0.64,-0.18,0.00,0.00,0.62
14158,-3.06,2.69,-0.38,6.12,3.06,-133.50,0.07,0.59,-0.18,0.00,0.00,0.62
14167,-3.06,2.69,-0.38,6.06,3.19,-133.38,0.10,0.59,-0.19,0.00,0.00,0.63
14176,-3.06,2.69,0.94,6.25,3.56,-133.31,0.10,0.62,-0.17,0.00,0.00,0.62
14184,-3.00,2.69,2.19,6.25,3.56,-133.31,0.10,0.62,-0.17,0.00,0.00,0.62
14191,-3.00,2.69,3.50,6.00,3.62,-133.00,0.09,0.58,-0.18,0.00,0.00,0.63
14223,-2.94,2.75,7.38,5.88,4.25,-131.62,0.17,0.60,-0.18,0.00,0.00,0.63
14231,-2.94,2.75,8.62,5.75,4.50,-131.19,0.17,0.58,-0.19,0.00,0.00,0.63
14240,-2.94,2.75,8.62,5.69,4.56,-130.69,0.13,0.54,-0.22,0.00,0.00,0.62
14248,-2.88,2.75,9.88,5.69,4.62,-130.00,0.10,0.52,-0.20,0.00,0.00,0.62
14259,-2.88,2.75,11.12,5.69,4.62,-130.00,0.03,0.50,-0.21,0.00,0.00,0.62
14267,-2.88,2.75,12.38,5.69,5.00,-128.44,0.09,0.46,-0.22,0.00,0.00,0.62
14281,-2.88,2.75,13.62,5.69,5.00,-128.44,0.09,0.49,-0.19,0.00,0.00,0.62
14289,-2.81,2.81,16.12,5.88,4.94,-126.88,0.03,0.45,-0.20,0.00,0.00,0.62
14296,-2.81,2.81,16.12,5.88,4.94,-126.88,0.03,0.45,-0.20,0.00,0.00,0.61
14308,-2.81,2.81,17.31,5.75,4.62,-125.81,0.02,0.47,-0.21,0.00,0.00,0.61
14317,-2.81,2.81,18.56,5.69,4.94,-124.50,0.01,0.47,-0.20,0.00,0.00,0.62
14330,-2.81,2.81,19.75,5.75,5.00,-123.50,-0.01,0.43,-0.20,0.00,0.00,0.62
14337,-2.81,2.81,20.94,5.69,4.94,-122.50,-0.02,0.47,-0.19,0.00,0.00,0.62
14347,-2.75,2.81,22.12,5.75,4.69,-121.19,-0.02,0.47,-0.19,0.00,0.00,0.61
14378,-2.75,2.81,25.56,5.69,4.19,-115.62,-0.07,0.44,-0.19,0.00,0.00,0.61
14387,-2.75,2.81,26.69,5.69,4.19,-115.62,-0.07,0.44,-0.19,0.00,0.00,0.62
14395,-2.69,2.81,27.81,5.50,4.06,-114.12,-0.05,0.42,-0.21,0.00,0.00,0.60
14402,-2.69,2.81,28.88,5.25,3.88,-112.75,-0.07,0.45,-0.17,0.00,0.00,0.63
14410,-2.69,2.81,29.94,5.25,3.62,-110.81,-0.06,0.44,-0.21,0.00,0.00,0.62
14419,-2.69,2.81,29.94,5.12,3.38,-109.19,-0.07,0.39,-0.22,0.00,0.00,0.62
14428,-2.62,2.81,31.00,5.12,3.38,-109.19,-0.09,0.40,-0.22,0.00,0.00,0.63
14435,-2.62,2.81,32.06,5.12,3.06,-107.50,-0.09,0.40,-0.22,0.00,0.00,0.61
14442,-2.62,2.81,33.06,5.00,2.50,-105.75,-0.04,0.43,-0.23,0.00,0.00,0.62
14449,-2.56,2.81,34.06,4.94,2.31,-103.94,-0.09,0.39,-0.20,0.00,0.00,0.61
14458,-2.56,2.81,34.06,4.94,2.31,-103.94,-0.09,0.41,-0.20,0.00,0.00,0.63
14468,-2.56,2.81,35.06,4.75,2.00,-102.06,-0.06,0.41,-0.21,0.00,0.00,0.61
14479,-2.50,2.81,36.06,4.62,1.81,-100.12,-0.06,0.41,-0.21,0.00,0.00,0.60
14486,-2.50,2.75,37.00,4.56,1.56,-98.31,-0.06,0.40,-0.21,0.00,0.00,0.61
14521,-2.38,2.75,39.75,3.94,0.38,-90.12,-0.01,0.38,-0.22,0.00,0.00,0.62
14530,-2.38,2.75,40.62,3.75,0.06,-88.00,-0.03,0.35,-0.22,0.00,0.00,0.61
14540,-2.31,2.75,41.50,3.75,0.06,-88.00,-0.03,0.35,-0.22,0.00,0.00,0.61
14548,-2.25,2.69,42.31,3.69,-0.12,-85.81,-0.01,0.35,-0.21,0.00,0.00,0.62
14558,-2.25,2.69,43.12,3.44,-0.19,-83.69,-0.02,0.30,-0.23,0.00,0.00,0.60
14568,-2.19,2.69,43.88,3.25,-0.50,-81.56,0.02,0.29,-0.27,0.00,0.00,0.61
14579,-2.12,2.69,44.69,3.12,-0.88,-79.25,0.06,0.27,-0.22,0.00,0.00,0.61
14587,-2.12,2.69,45.44,3.06,-0.75,-76.88,0.04,0.24,-0.24,0.00,0.00,0.62
14596,-2.06,2.69,46.12,3.00,-1.19,-74.75,0.06,0.21,-0.24,0.00,0.00,0.60
14603,-2.00,2.62,46.81,3.06,-1.12,-72.44,0.07,0.23,-0.23,0.00,0.00,0.63
14612,-1.94,2.62,47.50,3.00,-1.44,-70.06,0.09,0.19,-0.28,0.00,0.00,0.61
14620,-1.94,2.62,47.50,2.88,-1.62,-67.75,0.09,0.23,-0.27,0.00,0.00,0.63
14630,-1.94,2.62,48.19,2.88,-1.62,-67.75,0.11,0.21,-0.24,0.00,0.00,0.61
14639,-1.88,2.62,48.81,2.75,-1.69,-65.25,0.11,0.21,-0.24,0.00,0.00,0.61
14670,-1.75,2.56,50.56,2.44,-1.81,-55.50,0.16,0.16,-0.27,0.00,0.00,0.61
14684,-1.69,2.56,51.12,2.44,-1.81,-55.50,0.16,0.19,-0.23,0.00,0.00,0.63
14693,-1.62,2.56,52.12,2.12,-1.56,-50.62,0.17,0.14,-0.26,0.00,0.00,0.62
14700,-1.62,2.56,52.12,2.12,-1.56,-50.62,0.15,0.11,-0.24,0.00,0.00,0.61
14709,-1.56,2.56,52.56,2.19,-1.50,-48.06,0.18,0.08,-0.25,0.00,0.00,0.61
14719,-1.50,2.50,53.00,1.94,-1.75,-45.44,0.18,0.08,-0.25,0.00,0.00,0.62
14730,-1.50,2.50,53.44,2.00,-1.75,-42.88,0.19,0.09,-0.28,0.00,0.00,0.61
14738,-1.44,2.50,53.81,2.00,-1.50,-40.44,0.19,0.07,-0.28,0.00,0.00,0.62
14745,-1.38,2.50,54.19,2.00,-1.44,-37.75,0.16,0.05,-0.28,0.00,0.00,0.63
14752,-1.38,2.50,54.50,2.00,-1.44,-35.12,0.18,0.04,-0.29,0.00,0.00,0.62
14763,-1.38,2.50,54.50,1.94,-1.44,-32.56,0.16,0.03,-0.28,0.00,0.00,0.61
14771,-1.31,2.44,54.81,2.00,-1.50,-30.00,0.17,0.00,-0.27,0.00,0.00,0.62
14781,-1.31,2.44,55.12,2.00,-1.50,-30.00,0.17,0.07,-0.26,0.00,0.00,0.63
14788,-1.25,2.44,55.38,1.94,-1.56,-27.31,0.17,0.07,-0.26,0.00,0.00,0.63
14820,-1.19,2.38,56.06,1.81,-1.12,-19.50,0.15,0.06,-0.26,0.00,0.00,0.63
14831,-1.19,2.38,56.19,1.69,-1.12,-16.88,0.15,0.06,-0.26,0.00,0.00,0.62
14839,-1.12,2.38,56.31,1.69,-1.12,-14.25,0.12,0.06,-0.24,0.00,0.00,0.63
14847,-1.12,2.38,56.44,1.56,-1.12,-11.62,0.13,0.04,-0.25,0.00,0.00,0.63
14854,-1.12,2.31,56.56,1.50,-1.00,-9.00,0.11,0.06,-0.27,0.00,0.00,0.62
14862,-1.12,2.31,56.56,1.38,-1.00,-6.38,0.11,0.08,-0.26,0.00,0.00,0.61
14871,-1.12,2.31,56.62,1.38,-1.00,-6.38,0.08,0.04,-0.26,0.00,0.00,0.62
14881,-1.06,2.31,56.62,1.38,-1.00,-3.62,0.07,0.06,-0.25,0.00,0.00,0.61
14889,-1.06,2.31,56.62,1.38,-1.12,-1.06,0.07,0.06,-0.25,0.00,0.00,0.64
14896,-1.06,2.31,56.62,1.06,-1.38,1.69,0.06,0.05,-0.25,0.00,0.00,0.62
14904,-1.06,2.25,56.56,1.06,-1.38,4.12,0.04,0.03,-0.22,0.00,0.00,0.63
14912,-1.06,2.25,56.56,1.00,-1.50,6.88,0.05,0.04,-0.27,0.00,0.00,0.65
14922,-1.00,2.25,56.50,1.00,-1.50,6.88,0.05,0.05,-0.27,0.00,0.00,0.64
14933,-1.00,2.25,56.44,0.94,-1.25,9.56,0.01,0.06,-0.26,0.00,0.00,0.62
14963,-1.00,2.19,55.81,0.56,-1.50,19.94,0.01,0.07,-0.24,0.00,0.00,0.63
14975,-1.00,2.19,55.81,0.56,-1.50,19.94,0.02,0.07,-0.23,0.00,0.00,0.61
14983,-1.00,2.19,55.56,0.19,-1.94,25.19,0.00,0.07,-0.25,0.00,0.00,0.62
14992,-0.94,2.19,55.38,0.19,-1.94,25.19,0.00,0.07,-0.25,0.00,0.00,0.62
14999,-0.94,2.19,55.06,0.06,-1.94,27.62,-0.01,0.09,-0.26,0.00,0.00,0.62
15007,-0.94,2.19,54.81,0.06,-2.00,30.38,0.00,0.12,-0.26,0.00,0.00,0.64
15014,-0.94,2.19,54.44,-0.12,-2.12,32.94,0.00,0.12,-0.27,0.00,0.00,0.62
15025,-0.94,2.19,54.44,-0.19,-2.12,35.38,0.01,0.14,-0.25,0.00,0.00,0.63
15033,-0.94,2.19,54.12,-0.44,-2.06,38.06,0.00,0.13,-0.22,0.00,0.00,0.63
15042,-0.94,2.19,53.75,-0.44,-2.06,38.06,0.00,0.13,-0.22,0.00,0.00,0.63
15050,-0.94,2.19,53.38,-0.62,-2.38,40.44,0.01,0.15,-0.25,0.00,0.00,0.62
15058,-0.94,2.19,52.94,-0.81,-2.38,43.06,0.00,0.13,-0.23,0.00,0.00,0.63
15065,-0.94,2.19,52.50,-0.94,-2.38,45.50,0.03,0.14,-0.25,0.00,0.00,0.63
15074,-0.94,2.19,52.50,-1.12,-2.44,48.06,0.04,0.15,-0.25,0.00,0.00,0.63
15083,-0.88,2.19,52.06,-1.12,-2.44,48.06,0.02,0.12,-0.25,0.00,0.00,0.63
15116,-0.88,2.19,50.50,-1.50,-2.38,57.88,0.04,0.17,-0.24,0.00,0.00,0.63
15124,-0.88,2.19,49.94,-1.69,-2.56,60.06,0.06,0.17,-0.26,0.00,0.00,0.61
15136,-0.88,2.19,49.38,-1.69,-2.56,60.06,0.05,0.18,-0.24,0.00,0.00,0.64
15144,-0.88,2.19,48.75,-1.62,-2.50,62.50,0.05,0.17,-0.24,0.00,0.00,0.61
15151,-0.88,2.19,48.12,-1.69,-2.25,64.94,0.05,0.17,-0.24,0.00,0.00,0.62
15159,-0.88,2.19,47.44,-1.81,-2.38,67.25,0.06,0.22,-0.24,0.00,0.00,0.62
15166,-0.88,2.19,46.81,-2.00,-2.44,69.38,0.06,0.21,-0.26,0.00,0.00,0.62
15175,-0.88,2.19,46.81,-2.06,-2.12,71.62,0.07,0.22,-0.25,0.00,0.00,0.62
15184,-0.88,2.19,46.12,-2.06,-2.12,71.62,0.07,0.25,-0.25,0.00,0.00,0.62
15191,-0.88,2.19,45.38,-2.00,-2.19,73.94,0.07,0.25,-0.25,0.00,0.00,0.62
15199,-0.88,2.19,44.62,-2.25,-1.88,76.12,0.06,0.25,-0.20,0.00,0.00,0.63
15206,-0.88,2.19,43.88,-2.31,-1.81,78.25,0.06,0.26,-0.20,0.00,0.00,0.63
15216,-0.88,2.19,43.88,-2.44,-1.75,80.31,0.05,0.25,-0.28,0.00,0.00,0.63
15225,-0.94,2.19,43.12,-2.44,-1.56,82.44,0.04,0.20,-0.35,0.00,0.00,0.62
15255,-0.94,2.19,40.62,-2.81,-1.31,88.50,0.05,0.41,-0.12,0.00,0.00,0.61
15264,-1.00,2.19,39.81,-2.81,-1.31,88.50,0.06,0.47,-0.23,0.00,0.00,0.62
15276,-1.00,2.19,38.94,-3.12,-1.19,90.56,0.04,0.41,-0.32,0.00,0.00,0.63
15285,-1.00,2.19,38.00,-3.25,-1.19,92.56,0.03,0.53,-0.21,0.00,0.00,0.63
15295,-1.06,2.25,37.12,-3.38,-0.62,94.38,0.03,0.53,-0.21,0.00,0.00,0.62
15303,-1.06,2.25,36.19,-3.62,-0.56,96.06,0.00,0.45,-0.20,0.00,0.00,0.62
15312,-1.12,2.25,35.25,-4.00,-0.56,97.94,-0.01,0.36,-0.29,0.00,0.00,0.63
15321,-1.19,2.25,34.25,-4.00,-0.75,99.75,-0.02,0.29,-0.24,0.00,0.00,0.63
15328,-1.19,2.25,33.25,-3.94,-0.56,101.44,-0.07,0.28,-0.21,0.00,0.00,0.62
15338,-1.19,2.25,33.25,-3.88,-0.38,102.94,-0.08,0.38,-0.15,0.00,0.00,0.63
15346,-1.25,2.31,32.25,-3.81,-0.50,104.56,-0.05,0.48,-0.16,0.00,0.00,0.62
15355,-1.31,2.31,31.25,-3.81,-0.50,104.56,-0.05,0.48,-0.16,0.00,0.00,0.62
15365,-1.31,2.31,30.25,-3.88,-0.44,106.12,-0.06,0.57,-0.24,0.00,0.00,0.63
15397,-1.44,2.38,27.06,-4.31,-0.25,110.38,-0.08,0.66,-0.20,0.00,0.00,0.61
15405,-1.50,2.38,26.00,-4.69,-0.06,111.56,-0.08,0.66,-0.20,0.00,0.00,0.62
15415,-1.56,2.38,24.88,-4.88,0.00,112.88,-0.10,0.60,-0.23,0.00,0.00,0.64
15426,-1.56,2.38,23.81,-5.06,-0.19,114.12,-0.09,0.57,-0.19,0.00,0.00,0.63
15436,-1.62,2.44,22.69,-5.12,-0.06,115.19,-0.11,0.53,-0.15,0.00,0.00,0.62
15443,-1.69,2.44,21.56,-5.25,0.00,116.50,-0.11,0.53,-0.15,0.00,0.00,0.62
15450,-1.75,2.44,20.44,-5.38,0.06,117.44,-0.10,0.61,-0.15,0.00,0.00,0.62
15460,-1.81,2.50,19.25,-5.62,-0.06,118.31,-0.12,0.59,-0.18,0.00,0.00,0.62
15467,-1.81,2.50,18.12,-5.69,-0.19,119.56,-0.13,0.52,-0.30,0.00,0.00,0.63
15479,-1.81,2.50,18.12,-5.69,-0.19,119.56,-0.13,0.53,-0.28,0.00,0.00,0.62
15487,-1.88,2.50,16.94,-5.62,0.12,121.12,-0.13,0.58,-0.27,0.00,0.00,0.62
15496,-1.94,2.50,15.75,-5.62,0.12,121.12,-0.13,0.58,-0.27,0.00,0.00,0.62
15503,-2.00,2.56,14.56,-5.62,0.25,121.81,-0.13,0.64,-0.22,0.00,0.00,0.64
15512,-2.06,2.56,13.38,-5.62,0.12,122.50,-0.13,0.61,-0.23,0.00,0.00,0.64
15542,-2.19,2.56,9.81,-5.75,0.38,124.12,-0.15,0.60,-0.14,0.00,0.00,0.65
15553,-2.25,2.62,8.62,-5.88,0.38,124.44,-0.15,0.69,-0.16,0.00,0.00,0.63
15563,-2.31,2.62,7.38,-5.94,0.19,124.81,-0.17,0.68,-0.20,0.00,0.00,0.64
15572,-2.38,2.62,6.19,-6.19,0.25,125.19,-0.15,0.64,-0.27,0.00,0.00,0.64
15582,-2.44,2.62,4.94,-6.19,0.38,125.12,-0.12,0.62,-0.26,0.00,0.00,0.63
15589,-2.50,2.62,3.75,-6.12,0.38,125.31,-0.19,0.62,-0.23,0.00,0.00,0.63
15599,-2.50,2.62,3.75,-6.12,0.38,125.31,-0.21,0.66,-0.25,0.00,0.00,0.62
15607,-2.56,2.62,2.56,-6.31,0.38,125.56,-0.16,0.66,-0.21,0.00,0.00,0.62
15619,-2.62,2.62,1.31,-6.31,0.44,125.56,-0.20,0.61,-0.21,0.00,0.00,0.61
15628,-2.69,2.62,0.12,-6.62,0.56,125.31,-0.21,0.56,-0.15,0.00,0.00,0.61
15640,-2.69,2.69,-1.12,-6.62,0.56,125.31,-0.23,0.55,-0.16,0.00,0.00,0.62
15647,-2.75,2.69,-2.31,-6.56,0.56,125.12,-0.23,0.57,-0.19,0.00,0.00,0.62
15656,-2.81,2.69,-3.56,-6.38,0.44,124.81,-0.23,0.57,-0.19,0.00,0.00,0.63
15666,-2.88,2.69,-4.75,-6.50,0.44,124.56,-0.24,0.57,-0.25,0.00,0.00,0.62
15696,-3.06,2.69,-8.31,-6.31,0.44,123.12,-0.36,0.60,-0.25,0.00,0.00,0.63
15704,-3.12,2.69,-9.50,-6.50,0.25,122.50,-0.40,0.57,-0.19,0.00,0.00,0.62
15712,-3.19,2.69,-10.69,-6.50,0.19,122.00,-0.39,0.58,-0.16,0.00,0.00,0.62
15719,-3.25,2.69,-11.88,-6.69,-0.12,121.31,-0.38,0.49,-0.16,0.00,0.00,0.60
15730,-3.25,2.69,-11.88,-6.69,-0.12,121.31,-0.39,0.39,-0.17,0.00,0.00,0.62
15739,-3.25,2.69,-13.06,-6.50,-0.50,119.62,-0.39,0.38,-0.22,0.00,0.00,0.62
15749,-3.31,2.69,-14.19,-6.50,-0.50,119.62,-0.39,0.38,-0.22,0.00,0.00,0.62
15756,-3.38,2.62,-15.38,-6.44,-0.81,118.75,-0.34,0.36,-0.26,0.00,0.00,0.63
15768,-3.44,2.62,-16.50,-6.31,-1.00,117.75,-0.35,0.36,-0.27,0.00,0.00,0.62
15778,-3.44,2.62,-17.62,-6.12,-1.06,116.88,-0.32,0.27,-0.24,0.00,0.00,0.62
15789,-3.50,2.62,-18.75,-5.94,-1.38,115.81,-0.32,0.27,-0.24,0.00,0.00,0.62
15796,-3.56,2.62,-19.88,-5.81,-1.69,115.00,-0.34,0.31,-0.24,0.00,0.00,0.62
15803,-3.56,2.62,-21.00,-5.50,-1.69,113.56,-0.31,0.32,-0.23,0.00,0.00,0.61
15810,-3.62,2.56,-22.06,-5.44,-1.75,112.44,-0.34,0.31,-0.21,0.00,0.00,0.62
15840,-3.69,2.56,-25.25,-5.25,-2.00,108.62,-0.27,0.26,-0.22,0.00,0.00,0.63
15848,-3.69,2.56,-25.25,-5.25,-2.00,108.62,-0.27,0.26,-0.22,0.00,0.00,0.63
15855,-3.69,2.50,-26.31,-5.25,-2.06,107.19,-0.25,0.25,-0.22,0.00,0.00,0.64
15863,-3.75,2.50,-27.31,-4.88,-2.31,105.62,-0.25,0.22,-0.21,0.00,0.00,0.63
15870,-3.75,2.50,-28.38,-4.81,-2.31,103.88,-0.24,0.22,-0.24,0.00,0.00,0.63
15879,-3.75,2.50,-28.38,-4.81,-2.31,103.88,-0.19,0.15,-0.24,0.00,0.00,0.64
15889,-3.81,2.44,-29.31,-4.69,-2.12,102.31,-0.20,0.16,-0.28,0.00,0.00,0.63
15897,-3.81,2.44,-30.31,-4.44,-2.19,100.94,-0.20,0.16,-0.28,0.00,0.00,0.63
15906,-3.81,2.44,-31.25,-4.12,-2.06,99.19,-0.18,0.21,-0.24,0.00,0.00,0.62
15913,-3.88,2.38,-32.25,-4.06,-1.94,97.38,-0.16,0.16,-0.22,0.00,0.00,0.63
15921,-3.88,2.38,-32.25,-4.12,-2.06,95.75,-0.15,0.14,-0.20,0.00,0.00,0.62
15930,-3.88,2.38,-33.12,-4.00,-1.75,93.94,-0.15,0.11,-0.22,0.00,0.00,0.63
15940,-3.88,2.31,-34.06,-4.00,-1.75,93.94,-0.11,0.08,-0.24,0.00,0.00,0.61
15970,-3.94,2.25,-36.69,-3.25,-1.56,86.19,-0.08,0.10,-0.26,0.00,0.00,0.63
15980,-4.00,2.25,-37.50,-3.25,-1.56,86.19,-0.09,0.10,-0.29,0.00,0.00,0.64
15991,-4.00,2.19,-38.38,-3.25,-1.12,84.38,-0.13,0.10,-0.27,0.00,0.00,0.64
15998,-4.00,2.19,-39.12,-3.19,-0.94,82.56,-0.13,0.10,-0.27,0.00,0.00,0.63
16005,-4.06,2.12,-39.94,-2.88,-0.88,80.38,-0.12,0.13,-0.25,0.00,0.00,0.62
16013,-4.06,2.12,-40.69,-2.88,-0.69,78.31,-0.09,0.10,-0.17,0.00,0.00,0.62
16022,-4.06,2.12,-40.69,-2.81,-0.38,76.12,-0.10,0.09,-0.17,0.00,0.00,0.62
16031,-4.12,2.12,-41.44,-2.88,-0.12,73.88,-0.09,0.06,-0.20,0.00,0.00,0.65
16040,-4.12,2.06,-42.12,-2.88,-0.12,73.88,-0.07,0.00,-0.24,0.00,0.00,0.63
16048,-4.12,2.06,-42.81,-2.69,-0.12,71.94,-0.07,0.00,-0.24,0.00,0.00,0.64
16057,-4.19,2.00,-43.50,-2.56,0.38,69.56,-0.08,0.00,-0.24,0.00,0.00,0.64
16064,-4.19,2.00,-44.19,-2.50,0.50,67.44,-0.09,-0.01,-0.22,0.00,0.00,0.63
16073,-4.19,2.00,-44.19,-2.31,0.69,65.19,-0.07,-0.02,-0.27,0.00,0.00,0.63
16082,-4.25,2.00,-44.81,-2.31,0.94,63.00,-0.08,0.00,-0.30,0.00,0.00,0.63
16115,-4.31,1.94,-46.56,-2.00,1.19,56.12,-0.13,0.00,-0.16,0.00,0.00,0.64
16123,-4.38,1.88,-47.62,-1.94,1.25,53.56,-0.15,-0.01,-0.20,0.00,0.00,0.63
16134,-4.38,1.88,-47.62,-1.94,1.25,53.56,-0.13,-0.02,-0.26,0.00,0.00,0.63
16142,-4.44,1.88,-48.12,-1.94,1.50,48.88,-0.14,-0.08,-0.24,0.00,0.00,0.63
16152,-4.44,1.81,-48.62,-1.94,1.50,48.88,-0.14,-0.08,-0.24,0.00,0.00,0.62
16160,-4.50,1.81,-49.06,-1.75,1.69,46.44,-0.15,-0.12,-0.27,0.00,0.00,0.63
16169,-4.56,1.81,-49.50,-1.69,1.56,44.06,-0.17,-0.13,-0.25,0.00,0.00,0.62
16178,-4.56,1.81,-49.88,-1.44,1.75,41.69,-0.18,-0.10,-0.28,0.00,0.00,0.63
16188,-4.62,1.75,-50.25,-1.31,1.75,39.12,-0.20,-0.07,-0.27,0.00,0.00,0.63
16195,-4.62,1.75,-50.62,-1.31,1.88,36.75,-0.20,-0.09,-0.24,0.00,0.00,0.65
16205,-4.62,1.75,-50.62,-1.00,1.88,34.12,-0.21,-0.13,-0.20,0.00,0.00,0.62
16213,-4.69,1.75,-50.94,-1.19,1.81,32.00,-0.21,-0.11,-0.21,0.00,0.00,0.63
16224,-4.75,1.75,-51.25,-1.19,1.81,32.00,-0.22,-0.16,-0.24,0.00,0.00,0.63
16233,-4.75,1.75,-51.56,-0.88,1.88,26.75,-0.22,-0.16,-0.26,0.00,0.00,0.62
16264,-4.88,1.69,-52.25,-0.50,1.56,21.94,-0.24,-0.14,-0.23,0.00,0.00,0.63
16273,-4.88,1.69,-52.44,-0.25,1.50,16.88,-0.23,-0.13,-0.24,0.00,0.00,0.63
16282,-4.94,1.69,-52.62,-0.25,1.50,16.88,-0.25,-0.11,-0.26,0.00,0.00,0.64
16295,-4.94,1.69,-52.75,-0.25,1.75,14.31,-0.23,-0.11,-0.21,0.00,0.00,0.62
16303,-5.00,1.69,-52.88,-0.06,1.31,11.81,-0.22,-0.16,-0.21,0.00,0.00,0.63
16314,-5.00,1.69,-52.94,-0.19,1.19,9.25,-0.22,-0.16,-0.21,0.00,0.00,0.63
16323,-5.06,1.69,-53.00,-0.25,1.06,6.62,-0.20,-0.18,-0.23,0.00,0.00,0.62
16335,-5.06,1.69,-53.06,0.00,1.00,4.19,-0.20,-0.19,-0.28,0.00,0.00,0.64
16344,-5.06,1.69,-53.06,0.25,0.56,-0.81,-0.18,-0.17,-0.23,0.00,0.00,0.62
16351,-5.06,1.69,-53.06,0.25,0.56,-0.81,-0.18,-0.17,-0.23,0.00,0.00,0.63
16359,-5.12,1.75,-53.00,0.50,0.94,-3.38,-0.17,-0.19,-0.21,0.00,0.00,0.62
16366,-5.12,1.75,-52.94,0.50,0.56,-5.75,-0.19,-0.14,-0.25,0.00,0.00,0.63
16374,-5.12,1.75,-52.94,0.81,0.56,-8.25,-0.20,-0.10,-0.29,0.00,0.00,0.62
16415,-5.12,1.75,-52.31,1.12,0.31,-18.44,-0.15,-0.12,-0.25,0.00,0.00,0.64
16425,-5.12,1.75,-52.31,1.12,0.19,-20.88,-0.14,-0.11,-0.26,0.00,0.00,0.64
16434,-5.12,1.81,-52.12,1.12,0.19,-20.88,-0.11,-0.08,-0.25,0.00,0.00,0.64
16444,-5.12,1.81,-51.88,1.31,0.25,-23.44,-0.11,-0.07,-0.23,0.00,0.00,0.62
16451,-5.12,1.81,-51.62,1.50,0.12,-25.88,-0.11,-0.07,-0.23,0.00,0.00,0.63
16458,-5.12,1.81,-51.38,1.56,0.25,-28.38,-0.11,-0.05,-0.23,0.00,0.00,0.63
16466,-5.12,1.81,-51.06,1.69,0.38,-30.94,-0.12,-0.05,-0.25,0.00,0.00,0.62
16476,-5.12,1.81,-51.06,1.62,0.19,-33.25,-0.12,0.00,-0.27,0.00,0.00,0.61
16485,-5.12,1.88,-50.75,1.69,0.12,-35.81,-0.11,0.02,-0.22,0.00,0.00,0.62
16495,-5.12,1.88,-50.38,1.69,0.12,-35.81,-0.10,0.00,-0.21,0.00,0.00,0.64
16502,-5.12,1.88,-50.00,1.75,0.19,-38.12,-0.10,0.00,-0.21,0.00,0.00,0.64
16509,-5.12,1.88,-49.62,1.75,0.44,-40.56,-0.09,0.00,-0.18,0.00,0.00,0.62
16516,-5.06,1.94,-49.19,1.94,0.44,-42.88,-0.06,-0.04,-0.27,0.00,0.00,0.62
16525,-5.06,1.94,-49.19,1.81,0.50,-45.25,-0.06,-0.02,-0.24,0.00,0.00,0.63
16556,-5.06,2.00,-47.81,2.38,0.38,-52.31,-0.09,0.08,-0.22,0.00,0.00,0.62
16563,-5.00,2.00,-47.31,2.38,0.38,-52.31,-0.09,0.08,-0.22,0.00,0.00,0.60
16571,-5.00,2.00,-46.75,2.38,0.56,-54.56,-0.11,0.10,-0.23,0.00,0.00,0.61
16580,-5.00,2.06,-46.25,2.56,0.50,-56.88,-0.09,0.11,-0.23,0.00,0.00,0.61
16587,-5.00,2.06,-45.62,2.38,0.56,-59.06,-0.10,0.15,-0.20,0.00,0.00,0.62
16598,-5.00,2.06,-45.62,2.50,0.56,-61.31,-0.11,0.11,-0.23,0.00,0.00,0.62
16606,-4.94,2.12,-45.06,2.75,0.50,-63.56,-0.12,0.10,-0.25,0.00,0.00,0.61
16613,-4.94,2.12,-44.44,2.75,0.50,-63.56,-0.12,0.10,-0.25,0.00,0.00,0.61
16620,-4.94,2.12,-43.81,2.69,0.06,-65.75,-0.08,0.09,-0.26,0.00,0.00,0.61
16628,-4.88,2.19,-43.12,2.75,0.19,-67.69,-0.11,0.08,-0.28,0.00,0.00,0.61
16636,-4.88,2.19,-43.12,2.88,0.25,-69.88,-0.15,0.12,-0.20,0.00,0.00,0.62
16646,-4.88,2.19,-42.50,2.88,0.25,-69.88,-0.15,0.15,-0.22,0.00,0.00,0.62
16653,-4.81,2.25,-41.75,3.06,0.12,-72.00,-0.15,0.15,-0.22,0.00,0.00,0.60
16660,-4.81,2.25,-41.06,3.12,0.00,-74.12,-0.15,0.17,-0.24,0.00,0.00,0.61
16691,-4.75,2.31,-38.81,3.44,-0.06,-80.06,-0.18,0.24,-0.20,0.00,0.00,0.62
16698,-4.69,2.38,-38.00,3.50,-0.06,-81.88,-0.19,0.26,-0.24,0.00,0.00,0.61
16707,-4.69,2.38,-38.00,3.50,-0.06,-81.88,-0.18,0.24,-0.25,0.00,0.00,0.63
16714,-4.69,2.38,-37.19,3.56,-0.06,-83.69,-0.18,0.24,-0.25,0.00,0.00,0.61
16723,-4.62,2.44,-36.38,3.62,-0.25,-85.62,-0.19,0.24,-0.26,0.00,0.00,0.61
