Time,sensPitch,sensRoll,sensYaw,xGyro,yGyro,ZGyro,xAcc,yAcc,zAcc,latitude,longitude,alt,cP,cR,cYI
152942474,-2.62,-29.12,1.62,-26.69,6.12,-5.88,-0.03,-0.93,-0.56,2.50,5.60,1.97,0.00,-6.12,0.000
152952478,-2.62,-29.06,1.56,-28.44,5.94,-5.88,0.04,-1.08,-0.48,2.50,5.60,1.96,0.00,-5.94,0.000
152962481,-2.56,-29.00,1.50,-30.31,5.88,-5.62,0.09,-1.24,-0.36,2.50,5.60,1.96,0.00,-5.88,0.000
152972801,-2.56,-28.88,1.44,-32.38,5.62,-5.56,0.03,-1.19,-0.33,2.50,5.60,1.95,0.00,-5.62,0.000
152982804,-2.56,-28.75,1.38,-34.44,5.62,-5.50,-0.13,-1.30,-0.34,2.50,5.60,1.93,0.00,-5.62,0.000
152993828,-2.56,-28.62,1.31,-36.69,5.38,-6.19,-0.14,-1.25,-0.38,2.50,5.60,1.92,0.00,-5.38,0.000
153003832,-2.56,-28.44,1.25,-38.75,5.44,-6.69,-0.09,-1.12,-0.42,2.50,5.60,1.91,0.00,-5.44,0.000
153014425,-2.50,-28.31,1.19,-41.12,5.56,-6.81,0.01,-1.65,-0.32,2.50,5.60,1.90,0.00,-5.56,0.000
153024428,-2.50,-27.88,1.12,-44.12,5.56,-6.31,0.18,-1.89,-0.31,2.50,5.60,1.90,0.00,-5.56,0.000
153034431,-2.50,-27.38,1.06,-47.38,5.75,-5.50,0.26,-2.16,-0.28,2.50,5.60,1.88,0.00,-5.75,0.000
153045229,-2.44,-26.88,1.00,-51.19,5.75,-4.38,0.16,-2.62,-0.20,2.50,5.60,1.87,0.00,-5.75,0.000
153055232,-2.44,-26.38,0.94,-55.44,5.50,-4.00,-0.10,-2.50,-0.06,2.50,5.60,1.86,0.00,-5.50,0.000
153067989,-2.38,-25.75,0.94,-60.00,5.50,-4.75,-0.08,-2.61,-0.01,2.50,5.60,1.85,0.00,-5.50,0.000
153077993,-2.38,-25.19,0.88,-64.19,5.50,-6.19,0.00,-2.62,-0.07,2.50,5.60,1.83,0.00,-5.50,0.000
153088268,-2.38,-24.50,0.81,-68.12,5.50,-7.94,0.01,-2.47,-0.25,2.50,5.60,1.82,0.00,-5.50,0.000
153098795,-2.31,-23.81,0.69,-72.19,5.25,-8.75,0.61,-3.26,-0.47,2.50,5.60,1.80,0.00,-5.25,0.000
153108835,-2.31,-23.06,0.62,-76.75,5.25,-8.62,0.44,-3.59,-0.51,2.50,5.60,1.78,0.00,-5.25,0.000
153119645,-2.31,-22.25,0.56,-81.69,5.38,-7.44,0.44,-3.59,-0.51,2.50,5.60,1.77,0.00,-5.38,0.000
153129648,-2.31,-21.38,0.50,-87.06,5.12,-6.50,0.34,-3.81,-0.51,2.50,5.60,1.75,0.00,-5.12,0.000
153139652,-2.25,-20.50,0.44,-93.19,5.12,-5.69,0.09,-3.18,-0.81,2.50,5.60,1.73,0.00,-5.12,0.000
153152192,-2.25,-19.56,0.44,-103.19,4.69,-6.06,0.09,-3.03,-0.91,2.50,5.60,1.72,0.00,-4.69,0.000
153162195,-2.19,-18.56,0.38,-107.38,5.06,-6.00,0.11,-2.80,-1.06,2.50,5.60,1.69,0.00,-5.06,0.000
153173594,-2.12,-16.44,0.31,-111.12,5.12,-5.50,0.93,-2.73,-1.17,2.50,5.60,1.68,0.00,-5.12,0.000
153183598,-2.12,-15.31,0.25,-114.38,5.00,-4.00,1.26,-2.92,-1.18,2.50,5.60,1.67,0.00,-5.00,0.000
153193601,-2.06,-14.19,0.25,-118.00,4.00,-2.88,1.31,-3.00,-1.22,2.50,5.60,1.66,0.00,-4.00,0.000
153203605,-2.06,-13.00,0.25,-121.56,3.06,-2.56,1.07,-3.17,-1.07,2.50,5.60,1.65,0.00,-3.06,0.000
153213609,-2.06,-11.75,0.25,-125.38,2.12,-2.88,0.83,-2.97,-1.29,2.50,5.60,1.64,0.00,-2.12,0.000
153223612,-2.06,-10.50,0.25,-128.62,1.19,-3.50,0.61,-2.53,-1.65,2.50,5.60,1.63,0.00,-1.19,0.000
153233616,-2.06,-9.25,0.19,-131.06,0.38,-4.31,0.22,-2.16,-2.01,2.50,5.60,1.61,0.00,-0.38,0.000
153243650,-2.06,-7.94,0.19,-133.00,-0.12,-5.69,0.22,-1.96,-2.21,2.50,5.60,1.61,0.00,0.12,0.000
153253654,-2.06,-6.69,0.12,-134.12,-0.38,-6.44,0.34,-1.38,-2.32,2.50,5.60,1.60,0.00,0.38,0.000
153263656,-2.06,-5.38,0.06,-134.88,-0.81,-6.81,0.40,-1.75,-2.26,2.50,5.60,1.60,0.00,0.81,0.000
153273659,-2.06,-5.38,0.06,-135.88,-0.88,-7.00,0.44,-2.08,-2.26,2.50,5.60,1.59,0.00,0.88,0.000
153283662,-2.12,-2.69,-0.00,-137.12,-1.19,-6.44,0.52,-2.22,-2.29,2.50,5.60,1.59,0.00,1.19,0.000
153295017,-2.12,-1.38,-0.00,-139.00,-1.06,-5.88,-0.27,-2.23,-2.22,2.50,5.60,1.58,0.00,1.06,0.000
153305020,-2.12,0.00,-0.06,-141.38,-1.12,-6.25,-0.45,-2.11,-2.32,2.50,5.60,1.58,0.00,1.12,0.000
153316689,-2.12,1.31,-0.12,-143.38,-0.94,-8.00,-0.52,-1.85,-2.57,2.50,5.60,1.57,0.00,0.94,0.000
153326694,-2.12,2.75,-0.19,-145.19,-0.50,-9.88,-0.78,-1.54,-2.92,2.50,5.60,1.58,0.00,0.50,0.000
153337709,-2.12,4.19,-0.25,-146.06,0.31,-11.38,-0.44,-0.80,-3.55,2.50,5.60,1.58,0.00,-0.31,0.000
153349202,-2.12,5.56,-0.38,-146.12,1.31,-11.38,-0.34,-0.50,-3.81,2.50,5.60,1.58,0.00,-1.31,0.000
153364535,-2.00,8.38,-0.50,-144.25,3.94,-9.62,-0.54,0.02,-3.91,2.50,5.60,1.58,0.00,-3.94,0.0000
153376978,-1.94,9.81,-0.56,-142.69,4.69,-10.12,-1.31,0.06,-3.56,2.50,5.60,1.58,0.00,-4.69,0.000
153386980,-1.88,11.12,-0.62,-141.50,5.75,-12.75,-1.30,0.24,-3.46,2.50,5.60,1.59,0.00,-5.75,0.000
153397617,-1.75,12.50,-0.81,-140.00,6.62,-16.62,-1.02,0.43,-3.50,2.50,5.60,1.59,0.00,-6.62,0.000
153408371,-1.69,13.88,-0.94,-138.12,7.19,-20.62,-0.79,0.86,-3.56,2.50,5.60,1.60,0.00,-7.19,0.000
153420324,-1.56,15.19,-1.19,-135.38,7.81,-24.75,-0.08,2.13,-3.69,2.50,5.60,1.60,0.00,-7.81,0.000
153430327,-1.38,16.44,-1.44,-131.56,8.19,-27.62,0.61,2.54,-3.62,2.50,5.60,1.60,0.00,-8.19,0.000
153440331,-1.25,17.69,-1.62,-127.25,8.38,-28.44,1.05,3.38,-3.36,2.50,5.60,1.61,0.00,-8.38,0.000
153450569,-1.06,18.88,-1.88,-122.31,8.31,-28.06,2.09,3.81,-2.86,2.50,5.60,1.61,0.00,-8.31,0.000
153462225,-0.88,20.00,-2.12,-111.50,7.00,-24.94,2.35,3.81,-2.52,2.50,5.60,1.62,0.00,-7.00,0.000
153472229,-0.75,21.12,-2.38,-111.50,7.00,-24.94,2.35,3.81,-2.52,2.50,5.60,1.63,0.00,-7.00,0.000
153482244,-0.62,22.12,-2.56,-106.38,5.44,-22.44,2.58,4.13,-2.28,2.50,5.60,1.64,0.00,-5.44,0.000
153492249,-0.50,23.12,-2.75,-94.94,1.81,-15.75,3.20,5.43,-2.11,2.50,5.60,1.64,0.00,-1.81,0.000
153502251,-0.44,24.00,-2.88,-88.12,-0.19,-11.81,3.36,5.82,-2.07,2.50,5.60,1.65,0.00,0.19,0.000
153512254,-0.38,24.88,-3.00,-88.12,-0.19,-11.81,3.26,5.79,-1.92,2.50,5.60,1.66,0.00,0.19,0.000
153524232,-0.38,25.69,-3.06,-72.75,-4.94,-4.44,3.12,5.71,-1.71,2.50,5.60,1.66,0.00,4.94,0.000
153534235,-0.38,26.38,-3.12,-65.12,-6.94,-1.19,2.55,5.24,-1.34,2.50,5.60,1.65,0.00,6.94,0.000
153544239,-0.44,27.00,-3.12,-58.31,-8.81,2.25,2.50,4.74,-1.16,2.50,5.60,1.66,0.00,8.81,0.000
153554242,-0.56,27.56,-3.12,-52.12,-10.94,5.75,2.19,4.73,-1.11,2.50,5.60,1.67,0.00,10.94,0.000
153564246,-0.69,28.06,-3.12,-46.31,-12.81,9.31,1.94,4.19,-0.90,2.50,5.60,1.67,0.00,12.81,0.000
153574249,-0.81,28.50,-3.06,-46.31,-12.81,9.31,1.35,4.42,-0.93,2.50,5.60,1.67,0.00,12.81,0.000
153584252,-1.00,28.94,-3.00,-35.94,-16.81,12.69,1.12,4.56,-0.92,2.50,5.60,1.68,0.00,16.81,0.000
153594255,-1.19,29.25,-2.88,-30.69,-19.00,13.38,0.71,4.42,-0.91,2.50,5.60,1.68,0.00,19.00,0.000
153604778,-1.69,29.81,-2.69,-25.12,-20.56,13.50,0.62,4.27,-0.81,2.50,5.60,1.67,0.00,20.56,0.000
153614782,-1.94,30.00,-2.62,-19.75,-22.06,14.06,0.33,3.50,-0.35,2.50,5.60,1.68,0.00,22.06,0.000
153625607,-2.19,30.12,-2.56,-15.31,-23.31,13.88,0.24,3.21,-0.09,2.50,5.60,1.68,0.00,23.31,0.000
153635611,-2.44,30.25,-2.50,-11.50,-24.00,13.62,0.16,2.83,0.03,2.50,5.60,1.67,0.00,24.00,0.000
153645614,-2.69,30.31,-2.44,-8.44,-24.31,12.94,-0.03,2.31,0.18,2.50,5.60,1.67,0.00,24.31,0.000
153655617,-3.00,30.38,-2.38,-6.19,-24.25,11.88,-1.17,1.93,0.26,2.50,5.60,1.67,0.00,24.25,0.000
153665621,-3.25,30.44,-2.31,-4.25,-23.75,10.38,-0.11,1.59,0.27,2.50,5.60,1.67,0.00,23.75,0.000
153675624,-3.44,30.50,-2.31,-2.81,-22.94,9.00,-1.41,1.60,0.24,2.50,5.60,1.67,0.00,22.94,0.000
153685630,-3.69,30.50,-2.31,-1.44,-21.44,7.50,-1.20,1.40,0.24,2.50,5.60,1.67,0.00,21.44,0.000
153696217,-3.88,30.50,-2.31,-0.62,-19.38,5.31,-1.47,1.44,0.15,2.50,5.60,1.68,0.00,19.38,0.000
153706221,-4.00,30.50,-2.31,0.62,-17.44,3.38,-1.46,1.21,0.26,2.50,5.60,1.68,0.00,17.44,0.000
153716225,-4.19,30.50,-2.31,1.81,-15.06,2.31,-1.72,1.09,0.30,2.50,5.60,1.68,0.00,15.06,0.000
153726228,-4.25,30.44,-2.31,2.69,-12.00,1.25,-1.78,0.76,0.24,2.50,5.60,1.67,0.00,12.00,0.000
153736908,-4.38,30.44,-2.38,3.31,-9.00,0.62,-1.94,0.70,0.18,2.50,5.60,1.67,0.00,9.00,0.0000
153746911,-4.38,30.38,-2.38,3.50,-5.75,0.62,-1.94,0.84,0.08,2.50,5.60,1.67,0.00,5.75,0.0000
153759377,-4.44,30.38,-2.38,3.81,-2.56,0.69,-1.87,0.98,0.04,2.50,5.60,1.67,0.00,2.56,0.0000
153771259,-4.44,30.31,-2.38,4.25,0.44,0.38,-1.84,1.09,0.00,2.50,5.60,1.67,0.00,-0.44,0.0000
153781266,-4.38,30.25,-2.38,4.94,3.31,0.12,-1.55,0.95,0.01,2.50,5.60,1.68,0.00,-3.31,0.0000
153791304,-4.38,30.19,-2.38,5.50,6.19,0.00,-1.17,0.91,0.09,2.50,5.60,1.67,0.00,-6.19,0.0000
153802276,-4.25,30.12,-2.31,6.12,8.69,0.56,-0.89,0.19,0.19,2.50,5.60,1.67,0.00,-8.69,0.0000
153814708,-4.19,30.06,-2.31,5.44,13.00,1.88,-0.65,0.28,0.15,2.50,5.60,1.67,0.00,-13.00,0.000
153824710,-4.06,30.00,-2.25,5.44,13.00,1.88,-0.73,0.29,0.11,2.50,5.60,1.67,0.00,-13.00,0.000
153834712,-4.00,30.00,-2.19,4.69,14.69,2.56,-0.78,0.18,0.07,2.50,5.60,1.66,0.00,-14.69,0.000
153844716,-3.88,29.94,-2.12,3.69,16.81,2.56,-0.14,0.44,-0.03,2.50,5.60,1.68,0.00,-16.81,0.000
153854719,-3.75,29.88,-2.06,3.69,17.38,2.00,-0.09,0.44,0.03,2.50,5.60,1.68,0.00,-17.38,0.000
153864722,-3.56,29.81,-2.00,3.94,17.19,1.06,0.16,0.38,0.09,2.50,5.60,1.67,0.00,-17.19,0.000
153874725,-3.44,29.81,-1.94,3.94,17.19,1.06,0.48,0.43,0.11,2.50,5.60,1.67,0.00,-17.19,0.000
153884727,-3.31,29.75,-1.88,4.19,17.06,-0.06,0.81,0.30,0.21,2.50,5.60,1.67,0.00,-17.06,0.000
153894731,-3.19,29.69,-1.88,4.69,15.25,-2.06,0.93,0.23,0.25,2.50,5.60,1.67,0.00,-15.25,0.000
153904733,-3.00,29.62,-1.81,4.50,13.88,-2.44,1.21,0.22,0.24,2.50,5.60,1.67,0.00,-13.88,0.000
153914736,-2.88,29.62,-1.81,4.38,12.50,-2.69,1.14,0.19,0.19,2.50,5.60,1.67,0.00,-12.50,0.000
153925095,-2.75,29.56,-1.81,4.38,12.50,-2.69,0.97,0.21,0.11,2.50,5.60,1.68,0.00,-12.50,0.000
153935099,-2.69,29.50,-1.81,4.25,11.12,-2.75,0.91,0.26,0.08,2.50,5.60,1.67,0.00,-11.12,0.000
153945475,-2.56,29.50,-1.81,3.81,8.12,-3.25,0.84,0.26,0.01,2.50,5.60,1.68,0.00,-8.12,0.0000
153955479,-2.50,29.44,-1.81,4.12,6.56,-4.06,0.76,0.20,-0.01,2.50,5.60,1.67,0.00,-6.56,0.000
153966303,-2.19,29.44,-1.94,3.94,5.12,-4.69,1.12,0.38,-0.05,2.50,5.60,1.66,0.00,-5.12,0.000
153976306,-2.19,29.44,-1.94,4.12,3.62,-5.19,1.07,0.51,-0.07,2.50,5.60,1.67,0.00,-3.62,0.000
153986310,-1.94,29.44,-2.06,4.69,2.00,-5.31,1.14,0.58,-0.03,2.50,5.60,1.66,0.00,-2.00,0.000
153996312,-1.94,29.38,-2.06,5.31,0.62,-4.81,1.18,0.52,-0.05,2.50,5.60,1.66,0.00,-0.62,0.000
154006316,-1.88,29.31,-2.12,5.94,-0.62,-4.44,1.06,0.30,0.04,2.50,5.60,1.66,0.00,0.62,0.000
154016320,-1.88,29.31,-2.19,6.31,-2.00,-3.88,0.95,0.14,0.10,2.50,5.60,1.66,0.00,2.00,0.000
154026323,-1.88,29.25,-2.19,6.25,-2.75,-3.12,0.93,0.08,0.07,2.50,5.60,1.65,0.00,2.75,0.000
154036326,-1.88,29.19,-2.25,6.06,-3.44,-2.19,0.83,0.21,0.04,2.50,5.60,1.66,0.00,3.44,0.000
154046330,-1.88,29.12,-2.31,6.12,-4.12,-1.38,0.48,0.09,-0.04,2.50,5.60,1.66,0.00,4.12,0.000
154056425,-1.94,29.06,-2.31,6.00,-4.50,-0.44,0.52,0.18,-0.04,2.50,5.60,1.65,0.00,4.50,0.000
154066429,-1.94,29.00,-2.31,5.94,-4.62,0.44,0.37,0.22,-0.06,2.50,5.60,1.65,0.00,4.62,0.000
154076432,-2.00,28.94,-2.31,5.94,-5.19,1.12,0.29,0.12,-0.02,2.50,5.60,1.66,0.00,5.19,0.000
154086567,-2.06,28.88,-2.31,5.94,-5.00,1.62,0.14,-0.02,0.08,2.50,5.60,1.66,0.00,5.00,0.000
154096571,-2.12,28.81,-2.31,5.25,-4.69,2.38,0.05,-0.20,0.11,2.50,5.60,1.65,0.00,4.69,0.000
154106611,-2.12,28.75,-2.31,4.56,-4.69,2.69,-0.19,-0.21,0.13,2.50,5.60,1.66,0.00,4.69,0.000
154116614,-2.19,28.75,-2.31,3.75,-4.62,2.69,-0.17,-0.27,0.16,2.50,5.60,1.65,0.00,4.62,0.000
154126618,-2.25,28.69,-2.31,3.75,-4.62,2.69,-0.37,-0.10,0.07,2.50,5.60,1.65,0.00,4.62,0.000
154136621,-2.31,28.69,-2.31,2.00,-3.62,2.19,-0.33,0.03,-0.02,2.50,5.60,1.66,0.00,3.62,0.000
154146884,-2.38,28.62,-2.25,1.62,-3.38,1.19,-0.27,0.12,-0.06,2.50,5.60,1.65,0.00,3.38,0.000
154156888,-2.38,28.62,-2.25,1.69,-3.00,0.25,-0.14,0.31,-0.06,2.50,5.60,1.66,0.00,3.00,0.000
154167722,-2.44,28.56,-2.31,1.88,-2.69,-0.31,0.00,0.62,-0.06,2.50,5.60,1.66,0.00,2.69,0.000
154177726,-2.44,28.56,-2.31,2.38,-2.44,-0.50,0.16,0.61,-0.04,2.50,5.60,1.65,0.00,2.44,0.000
154187729,-2.44,28.56,-2.31,3.00,-2.31,-0.62,0.19,0.55,0.00,2.50,5.60,1.65,0.00,2.31,0.000
154197732,-2.50,28.50,-2.31,3.69,-2.31,-0.12,0.16,0.53,0.01,2.50,5.60,1.65,0.00,2.31,0.000
154207736,-2.50,28.44,-2.31,4.31,-2.12,0.38,0.17,0.48,0.03,2.50,5.60,1.66,0.00,2.12,0.000
154217738,-2.50,28.44,-2.31,4.88,-1.75,1.00,0.08,0.44,-0.01,2.50,5.60,1.66,0.00,1.75,0.000
154227742,-2.56,28.38,-2.31,5.06,-1.44,1.25,-0.07,0.47,-0.07,2.50,5.60,1.66,0.00,1.44,0.000
154237745,-2.56,28.31,-2.31,5.31,-1.38,1.44,-0.02,0.39,-0.06,2.50,5.60,1.65,0.00,1.38,0.000
154247749,-2.56,28.31,-2.31,5.75,-0.62,1.50,0.03,0.17,-0.01,2.50,5.60,1.65,0.00,0.62,0.000
154257754,-2.56,28.25,-2.25,5.81,-0.62,1.31,0.10,0.20,0.03,2.50,5.60,1.65,0.00,0.62,0.000
154267758,-2.56,28.19,-2.25,5.69,-0.56,1.31,0.24,0.05,0.11,2.50,5.60,1.65,0.00,0.56,0.000
154279239,-2.56,28.12,-2.25,5.56,-0.56,1.31,0.27,0.04,0.11,2.50,5.60,1.65,0.00,0.56,0.000
154289243,-2.62,28.06,-2.25,5.44,-0.62,1.56,0.25,0.20,0.09,2.50,5.60,1.64,0.00,0.62,0.000
154300965,-2.62,28.06,-2.25,5.31,-0.62,1.62,0.28,0.17,0.08,2.50,5.60,1.65,0.00,0.62,0.000
154310969,-2.62,28.00,-2.25,5.38,-0.81,1.94,0.35,0.24,0.08,2.50,5.60,1.63,0.00,0.81,0.000
154321955,-2.62,27.94,-2.19,5.06,-0.88,2.00,0.24,0.21,0.08,2.50,5.60,1.63,0.00,0.88,0.000
154331959,-2.62,27.94,-2.19,4.94,-1.12,2.00,0.26,0.10,0.10,2.50,5.60,1.63,0.00,1.12,0.000
154341962,-2.62,27.88,-2.19,4.88,-1.25,2.19,0.34,0.12,0.13,2.50,5.60,1.63,0.00,1.25,0.000
154351966,-2.62,27.81,-2.19,4.69,-1.31,2.56,0.29,0.21,0.08,2.50,5.60,1.63,0.00,1.31,0.000
154361970,-2.62,27.81,-2.12,4.44,-1.44,2.88,0.21,0.28,0.07,2.50,5.60,1.64,0.00,1.44,0.000
154371975,-2.62,27.75,-2.12,4.25,-1.62,2.88,0.23,0.12,0.08,2.50,5.60,1.63,0.00,1.62,0.000
154382506,-2.62,27.75,-2.12,4.19,-1.69,3.12,0.20,0.23,0.03,2.50,5.60,1.63,0.00,1.69,0.000
154392510,-2.69,27.69,-2.06,4.25,-2.19,3.19,0.17,0.17,0.04,2.50,5.60,1.63,0.00,2.19,0.000
154404452,-2.69,27.69,-2.06,4.44,-2.12,3.38,0.18,0.36,0.05,2.50,5.60,1.63,0.00,2.12,0.000
154415137,-2.69,27.62,-2.06,4.62,-2.19,3.25,0.19,0.19,0.14,2.50,5.60,1.62,0.00,2.19,0.000
154427653,-2.75,27.56,-2.00,5.00,-2.88,3.50,0.24,0.20,0.15,2.50,5.60,1.62,0.00,2.88,0.000
154437658,-2.75,27.56,-2.00,4.81,-2.75,3.75,0.18,0.20,0.18,2.50,5.60,1.63,0.00,2.75,0.000
154447661,-2.81,27.50,-2.00,4.75,-3.00,3.69,0.00,-0.08,0.17,2.50,5.60,1.63,0.00,3.00,0.000
154457665,-2.81,27.44,-1.94,4.44,-2.81,3.69,-0.05,0.02,0.21,2.50,5.60,1.62,0.00,2.81,0.000
154467668,-2.88,27.44,-1.94,4.12,-3.00,3.44,-0.19,0.14,0.14,2.50,5.60,1.62,0.00,3.00,0.000
154477670,-2.94,27.38,-1.88,4.12,-3.00,3.44,-0.23,0.10,0.13,2.50,5.60,1.63,0.00,3.00,0.000
154487674,-2.94,27.31,-1.88,3.81,-2.69,2.44,-0.16,0.27,0.11,2.50,5.60,1.62,0.00,2.69,0.000
154497676,-3.00,27.31,-1.88,3.88,-2.44,1.94,-0.20,0.27,0.10,2.50,5.60,1.62,0.00,2.44,0.000
154509008,-3.06,27.19,-1.81,3.88,-2.12,1.56,-0.20,0.15,0.13,2.50,5.60,1.62,0.00,2.12,0.000
154519012,-3.06,27.19,-1.81,3.75,-1.81,1.25,-0.03,0.12,0.18,2.50,5.60,1.62,0.00,1.81,0.000
154530241,-3.06,27.12,-1.81,3.69,-1.75,1.19,-0.10,-0.02,0.24,2.50,5.60,1.63,0.00,1.75,0.000
154540245,-3.12,27.12,-1.81,3.25,-1.31,1.44,-0.23,-0.05,0.23,2.50,5.60,1.63,0.00,1.31,0.000
154551885,-3.12,27.06,-1.81,2.88,-0.88,1.50,-0.11,-0.12,0.18,2.50,5.60,1.62,0.00,0.88,0.000
154561889,-3.12,27.06,-1.81,2.50,-0.62,1.31,-0.08,-0.10,0.11,2.50,5.60,1.62,0.00,0.62,0.000
154574292,-3.12,27.06,-1.75,1.94,-0.44,1.56,-0.04,0.11,0.02,2.50,5.60,1.63,0.00,0.44,0.000
154584295,-3.12,27.00,-1.75,1.81,0.06,1.31,0.20,0.22,-0.01,2.50,5.60,1.62,0.00,-0.06,0.000
154594297,-3.12,27.00,-1.75,1.94,0.12,1.25,0.19,0.20,-0.05,2.50,5.60,1.63,0.00,-0.12,0.000
154605242,-3.19,27.00,-1.75,2.19,-0.12,1.44,0.40,0.44,0.06,2.50,5.60,1.63,0.00,0.12,0.000
154615788,-3.19,26.94,-1.69,2.62,-0.19,1.81,0.40,0.46,0.11,2.50,5.60,1.62,0.00,0.19,0.000
154626024,-3.19,26.94,-1.69,3.25,-0.75,1.75,0.40,0.46,0.11,2.50,5.60,1.62,0.00,0.75,0.000
154636027,-3.19,26.88,-1.69,3.62,-1.50,1.75,0.45,0.36,0.14,2.50,5.60,1.62,0.00,1.50,0.000
154646031,-3.25,26.88,-1.69,4.06,-1.94,1.94,0.46,-0.01,0.12,2.50,5.60,1.62,0.00,1.94,0.000
154656445,-3.25,26.81,-1.69,4.31,-2.62,2.50,0.29,-0.11,0.08,2.50,5.60,1.62,0.00,2.62,0.000
154666751,-3.31,26.75,-1.62,4.12,-3.19,3.19,0.32,-0.18,0.08,2.50,5.60,1.62,0.00,3.19,0.000
154676755,-3.38,26.75,-1.62,3.69,-3.25,4.19,0.32,-0.18,0.08,2.50,5.60,1.62,0.00,3.25,0.000
154686759,-3.38,26.69,-1.56,3.00,-3.38,5.12,0.23,-0.07,0.07,2.50,5.60,1.61,0.00,3.38,0.000
154696761,-3.44,26.69,-1.50,2.44,-3.44,5.44,0.52,-0.10,0.13,2.50,5.60,1.62,0.00,3.44,0.000
154708360,-3.50,26.62,-1.50,2.12,-3.81,5.56,0.62,0.10,0.10,2.50,5.60,1.62,0.00,3.81,0.000
154718362,-3.50,26.62,-1.44,1.94,-4.38,5.44,0.49,-0.00,0.21,2.50,5.60,1.61,0.00,4.38,0.000
154728372,-3.56,26.62,-1.44,1.94,-4.38,5.44,0.49,-0.00,0.21,2.50,5.60,1.61,0.00,4.38,0.000
154740465,-3.69,26.56,-1.31,2.06,-5.69,5.31,1.23,0.14,0.25,2.50,5.60,1.62,0.00,5.69,0.000
154750467,-3.75,26.56,-1.31,2.19,-6.62,5.31,1.17,-0.01,0.23,2.50,5.60,1.61,0.00,6.62,0.000
154760471,-3.88,26.50,-1.25,2.12,-7.75,5.06,1.29,-0.22,0.22,2.50,5.60,1.62,0.00,7.75,0.000
154770474,-3.94,26.50,-1.25,2.31,-8.81,4.75,1.01,-0.38,0.25,2.50,5.60,1.61,0.00,8.81,0.000
154780479,-3.94,26.50,-1.25,1.94,-9.62,4.38,0.97,-0.02,0.17,2.50,5.60,1.61,0.00,9.62,0.000
154790482,-4.19,26.44,-1.19,1.56,-10.56,5.00,0.83,0.16,0.13,2.50,5.60,1.62,0.00,10.56,0.000
154800486,-4.31,26.44,-1.19,1.38,-11.38,4.81,0.84,-0.24,0.12,2.50,5.60,1.62,0.00,11.38,0.000
154810619,-4.44,26.44,-1.12,0.81,-11.81,5.00,0.54,-0.05,0.01,2.50,5.60,1.61,0.00,11.81,0.000
154820621,-4.56,26.44,-1.12,0.19,-12.50,5.88,0.07,0.05,-0.05,2.50,5.60,1.62,0.00,12.50,0.000
154831861,-4.69,26.44,-1.06,0.31,-12.69,6.12,0.86,0.17,-0.07,2.50,5.60,1.62,0.00,12.69,0.000
154841864,-4.81,26.44,-1.06,0.38,-12.62,6.50,0.15,0.20,-0.04,2.50,5.60,1.61,0.00,12.62,0.000
154851868,-5.00,26.44,-1.00,0.56,-13.25,7.81,-0.39,0.26,-0.11,2.50,5.60,1.62,0.00,13.25,0.000
154861873,-5.12,26.44,-0.94,0.75,-13.00,7.69,0.51,-0.01,0.10,2.50,5.60,1.61,0.00,13.00,0.000
154871875,-5.25,26.44,-0.94,0.88,-13.19,6.50,-0.09,-0.36,0.14,2.50,5.60,1.61,0.00,13.19,0.000
154881877,-5.38,26.44,-0.88,0.38,-13.12,5.50,-0.06,-0.56,0.41,2.50,5.60,1.61,0.00,13.12,0.000
154891879,-5.56,26.44,-0.88,-0.12,-12.81,5.62,-0.54,-1.18,0.63,2.50,5.60,1.62,0.00,12.81,0.000
154901883,-5.69,26.44,-0.88,-1.38,-12.38,4.81,-0.23,-1.38,0.72,2.50,5.60,1.63,0.00,12.38,0.000
154911886,-5.81,26.44,-0.81,-3.44,-12.25,4.50,-0.46,-1.25,0.82,2.50,5.60,1.63,0.00,12.25,0.000
154921889,-5.94,26.50,-0.81,-5.38,-12.00,3.75,-0.97,-1.34,0.99,2.50,5.60,1.62,0.00,12.00,0.000
154931892,-6.00,26.62,-0.81,-7.69,-11.50,1.19,-0.91,-1.46,1.00,2.50,5.60,1.63,0.00,11.50,0.000
154942229,-6.12,26.69,-0.88,-9.88,-11.19,-1.81,-1.48,-1.23,0.86,2.50,5.60,1.63,0.00,11.19,0.000
154952233,-6.19,26.81,-0.94,-11.88,-10.81,-5.81,-0.48,-1.30,0.99,2.50,5.60,1.63,0.00,10.81,0.000
154962236,-6.25,27.00,-1.06,-13.69,-10.38,-7.62,-1.32,-0.91,1.04,2.50,5.60,1.63,0.00,10.38,0.000
154972239,-6.25,27.12,-1.12,-15.94,-10.19,-9.94,-0.18,-1.65,1.50,2.50,5.60,1.63,0.00,10.19,0.000
154982242,-6.31,27.31,-1.31,-18.56,-10.25,-12.25,0.13,-0.65,1.07,2.50,5.60,1.64,0.00,10.25,0.000
154992246,-6.38,27.56,-1.44,-21.44,-10.62,-12.56,-0.42,-0.93,1.11,2.50,5.60,1.65,0.00,10.62,0.00
155002567,-6.38,27.81,-1.56,-23.31,-11.31,-13.06,0.08,-0.42,1.18,2.50,5.60,1.64,0.00,11.31,0.00
155012571,-6.44,28.06,-1.69,-25.81,-12.38,-14.25,0.06,-0.67,1.26,2.50,5.60,1.65,0.00,12.38,0.00
