Time,sensPitch,sensRoll,sensYaw,xGyro,yGyro,ZGyro,xAcc,yAcc,zAcc,latitude,longitude,alt,cP,cR,cYI
240459341,-3.00,3.50,22.75,-0.81,0.38,-23.25,0.37,-0.15,-0.16,2.50,5.59,1.51,0.00,0.00,-22.75
240470364,-3.00,3.50,22.56,-0.94,-0.31,-23.00,0.36,-0.15,-0.16,2.50,5.59,1.53,0.00,0.00,-22.56
240480367,-2.94,3.56,22.31,-1.12,-0.56,-23.19,0.27,-0.12,-0.17,2.50,5.59,1.52,0.00,0.00,-22.31
240490787,-2.94,3.56,22.06,-1.19,-1.12,-23.50,0.28,-0.08,-0.18,2.50,5.59,1.52,0.00,0.00,-22.06
240500790,-2.88,3.56,21.88,-1.19,-1.50,-23.56,0.22,-0.04,-0.20,2.50,5.59,1.53,0.00,0.00,-21.88
240512572,-2.88,3.56,21.62,-0.81,-1.56,-23.62,0.06,0.07,-0.22,2.50,5.59,1.51,0.00,0.00,-21.62
240522576,-2.88,3.62,21.38,-0.62,-1.88,-24.12,0.10,0.01,-0.24,2.50,5.60,1.52,0.00,0.00,-21.38
240533708,-2.88,3.62,21.19,-0.44,-2.06,-24.62,0.18,-0.15,-0.22,2.50,5.60,1.51,0.00,0.00,-21.19
240543710,-2.88,3.62,20.94,-0.19,-2.19,-25.00,0.06,-0.19,-0.14,2.50,5.60,1.52,0.00,0.00,-20.94
240557285,-2.88,3.62,20.69,-0.19,-2.31,-25.94,0.29,-0.24,-0.11,2.50,5.60,1.52,0.00,0.00,-20.69
240567300,-2.88,3.62,20.44,-0.19,-2.31,-25.94,0.17,-0.11,-0.12,2.50,5.60,1.52,0.00,0.00,-20.44
240579314,-2.88,3.62,19.94,-0.25,-2.94,-26.31,0.11,-0.04,-0.19,2.50,5.60,1.51,0.00,0.00,-19.94
240589317,-2.94,3.69,19.62,-0.06,-3.31,-26.88,0.08,-0.02,-0.24,2.50,5.60,1.52,0.00,0.00,-19.62
240601238,-2.94,3.69,19.38,0.06,-3.56,-27.25,0.02,-0.01,-0.25,2.50,5.60,1.52,0.00,0.00,-19.38
240611241,-2.94,3.69,19.12,0.31,-3.38,-27.62,-0.01,-0.04,-0.23,2.50,5.60,1.52,0.00,0.00,-19.12
240621243,-2.94,3.69,18.81,0.50,-3.62,-27.81,0.12,-0.21,-0.21,2.50,5.60,1.52,0.00,0.00,-18.81
240631245,-3.00,3.69,18.56,0.50,-3.69,-27.31,-0.01,-0.20,-0.20,2.50,5.60,1.51,0.00,0.00,-18.56
240641248,-3.00,3.69,18.31,0.56,-3.56,-26.81,0.02,-0.27,-0.18,2.50,5.60,1.51,0.00,0.00,-18.31
240651250,-3.00,3.75,18.06,0.19,-3.56,-26.06,0.00,-0.29,-0.17,2.50,5.60,1.51,0.00,0.00,-18.06
240661254,-3.06,3.75,17.81,-0.19,-3.50,-25.44,-0.13,-0.15,-0.13,2.50,5.60,1.51,0.00,0.00,-17.81
240671257,-3.06,3.75,17.56,-0.31,-3.00,-25.25,-0.09,-0.22,-0.08,2.50,5.60,1.51,0.00,0.00,-17.56
240681259,-3.06,3.75,17.31,-0.75,-2.81,-25.25,-0.11,-0.21,-0.10,2.50,5.60,1.52,0.00,0.00,-17.31
240691263,-3.06,3.75,17.06,-0.81,-2.94,-25.56,-0.18,-0.14,-0.12,2.50,5.60,1.52,0.00,0.00,-17.06
240701569,-3.12,3.75,16.81,-0.94,-2.50,-26.06,-0.16,-0.33,-0.10,2.50,5.60,1.52,0.00,0.00,-16.81
240711573,-3.12,3.75,16.56,-1.12,-2.31,-26.00,0.00,-0.34,-0.10,2.50,5.60,1.52,0.00,0.00,-16.56
240721577,-3.12,3.81,16.31,-1.50,-2.38,-25.94,-0.08,-0.21,-0.10,2.50,5.60,1.51,0.00,0.00,-16.31
240731580,-3.12,3.81,16.06,-1.75,-2.12,-25.25,-0.14,-0.18,-0.13,2.50,5.60,1.51,0.00,0.00,-16.06
240741585,-3.12,3.81,15.81,-1.56,-2.00,-24.88,-0.17,-0.06,-0.19,2.50,5.60,1.51,0.00,0.00,-15.81
240751590,-3.12,3.88,15.62,-1.62,-1.69,-24.69,-0.37,-0.06,-0.20,2.50,5.60,1.52,0.00,0.00,-15.62
240761595,-3.19,3.88,15.38,-1.69,-1.44,-24.69,-0.40,-0.04,-0.21,2.50,5.60,1.51,0.00,0.00,-15.38
240771819,-3.19,3.88,15.12,-1.62,-1.06,-25.19,-0.27,-0.03,-0.19,2.50,5.60,1.52,0.00,0.00,-15.12
240781821,-3.19,3.94,14.88,-1.56,-1.00,-25.62,-0.17,-0.09,-0.17,2.50,5.60,1.52,0.00,0.00,-14.88
240792064,-3.19,3.94,14.62,-1.44,-0.56,-25.69,-0.20,0.00,-0.18,2.50,5.60,1.51,0.00,0.00,-14.62
240802069,-3.19,4.00,14.38,-1.25,-0.25,-26.12,-0.03,-0.04,-0.20,2.50,5.60,1.52,0.00,0.00,-14.38
240812072,-3.12,4.00,14.12,-1.19,-0.12,-26.19,0.09,-0.06,-0.20,2.50,5.60,1.53,0.00,0.00,-14.12
240822257,-3.12,4.00,13.88,-0.75,-0.19,-26.31,0.04,0.08,-0.25,2.50,5.60,1.52,0.00,0.00,-13.88
240832260,-3.12,4.06,13.62,-0.44,-0.19,-26.00,0.14,-0.06,-0.19,2.50,5.60,1.53,0.00,0.00,-13.62
240844275,-3.06,4.06,13.38,-0.31,-0.31,-25.81,0.16,0.00,-0.24,2.50,5.60,1.52,0.00,0.00,-13.38
240855935,-3.06,4.06,13.12,-0.44,-0.62,-25.31,0.11,0.11,-0.26,2.50,5.60,1.51,0.00,0.00,-13.12
240870068,-3.06,4.06,12.88,0.25,-1.12,-25.19,0.16,0.18,-0.26,2.50,5.60,1.52,0.00,0.00,-12.88
240880072,-3.06,4.12,12.62,0.69,-1.38,-25.31,0.12,0.18,-0.29,2.50,5.60,1.52,0.00,0.00,-12.62
240891487,-3.06,4.12,12.12,1.12,-1.88,-25.31,0.23,0.01,-0.25,2.50,5.60,1.51,0.00,0.00,-12.12
240901490,-3.06,4.12,11.88,1.25,-2.00,-25.00,0.18,-0.09,-0.23,2.50,5.60,1.50,0.00,0.00,-11.88
240912100,-3.06,4.12,11.62,1.12,-2.62,-24.62,0.01,-0.04,-0.27,2.50,5.60,1.52,0.00,0.00,-11.62
240922104,-3.06,4.12,11.44,0.88,-2.94,-24.19,-0.01,-0.02,-0.28,2.50,5.60,1.51,0.00,0.00,-11.44
240932107,-3.06,4.12,11.19,1.12,-3.25,-24.19,-0.04,0.00,-0.32,2.50,5.60,1.52,0.00,0.00,-11.19
240942110,-3.06,4.12,10.94,1.00,-3.12,-24.38,-0.10,0.09,-0.35,2.50,5.60,1.51,0.00,0.00,-10.94
240952113,-3.12,4.12,10.69,1.19,-3.31,-24.50,-0.08,0.04,-0.32,2.50,5.60,1.50,0.00,0.00,-10.69
240962115,-3.12,4.12,10.44,1.38,-3.25,-24.25,-0.08,-0.03,-0.27,2.50,5.60,1.51,0.00,0.00,-10.44
240972255,-3.12,4.12,10.25,1.12,-3.25,-24.19,0.00,0.01,-0.27,2.50,5.60,1.51,0.00,0.00,-10.254
240982258,-3.12,4.12,10.00,0.94,-3.31,-23.88,-0.13,-0.19,-0.21,2.50,5.60,1.51,0.00,0.00,-10.00
240992887,-3.19,4.12,9.75,0.81,-3.31,-23.62,-0.18,-0.11,-0.25,2.50,5.60,1.51,0.00,0.00,-9.750
241002900,-3.19,4.12,9.50,0.38,-3.12,-23.75,-0.25,-0.09,-0.24,2.50,5.60,1.50,0.00,0.00,-9.500
241013517,-3.19,4.19,9.31,0.44,-3.06,-24.12,-0.28,-0.10,-0.21,2.50,5.60,1.51,0.00,0.00,-9.310
241023521,-3.25,4.19,9.06,0.12,-2.81,-24.69,-0.15,0.14,-0.19,2.50,5.60,1.51,0.00,0.00,-9.060
241033969,-3.25,4.19,8.81,0.19,-2.69,-25.19,-0.18,0.14,-0.16,2.50,5.60,1.50,0.00,0.00,-8.810
241043971,-3.25,4.19,8.56,0.44,-2.75,-25.31,-0.13,0.16,-0.18,2.50,5.60,1.51,0.00,0.00,-8.560
241055182,-3.25,4.25,8.31,0.56,-2.44,-25.81,0.03,0.12,-0.23,2.50,5.60,1.52,0.00,0.00,-8.310
241065713,-3.31,4.25,8.06,0.62,-2.50,-25.75,-0.19,0.13,-0.21,2.50,5.60,1.51,0.00,0.00,-8.060
241077012,-3.31,4.25,7.81,0.75,-2.50,-25.38,-0.24,0.27,-0.20,2.50,5.60,1.50,0.00,0.00,-7.810
241087016,-3.31,4.31,7.56,0.94,-2.75,-25.38,-0.17,0.29,-0.24,2.50,5.60,1.51,0.00,0.00,-7.560
241099624,-3.31,4.31,7.31,1.44,-2.44,-24.62,-0.34,0.58,-0.27,2.50,5.60,1.52,0.00,0.00,-7.310
241109626,-3.31,4.31,7.06,2.06,-2.44,-23.94,-0.29,0.26,-0.17,2.50,5.60,1.50,0.00,0.00,-7.060
241121491,-3.38,4.31,6.62,2.12,-1.75,-23.00,-0.06,0.17,-0.07,2.50,5.60,1.51,0.00,0.00,-6.620
241131495,-3.38,4.31,6.44,2.25,-1.56,-21.62,-0.10,0.26,-0.02,2.50,5.60,1.51,0.00,0.00,-6.440
241142949,-3.38,4.31,6.25,2.62,-1.44,-20.00,0.06,0.02,0.04,2.50,5.60,1.51,0.00,0.00,-6.2540
241152952,-3.38,4.31,6.06,2.69,-1.38,-18.75,-0.15,0.36,-0.06,2.50,5.60,1.51,0.00,0.00,-6.060
241163186,-3.38,4.31,5.88,2.94,-1.56,-17.88,-0.36,0.28,-0.06,2.50,5.60,1.51,0.00,0.00,-5.880
241173189,-3.38,4.25,5.69,3.06,-1.38,-17.62,-0.24,0.10,-0.02,2.50,5.60,1.51,0.00,0.00,-5.690
241183191,-3.38,4.25,5.50,3.00,-1.25,-17.25,-0.50,0.12,-0.06,2.50,5.60,1.51,0.00,0.00,-5.500
241193194,-3.38,4.25,5.38,2.81,-1.12,-17.44,-0.56,0.02,-0.10,2.50,5.60,1.51,0.00,0.00,-5.380
241203197,-3.38,4.25,5.19,2.81,-0.81,-17.88,-0.53,0.01,-0.14,2.50,5.60,1.51,0.00,0.00,-5.190
241213200,-3.38,4.19,5.00,2.69,-0.25,-18.56,-0.70,0.10,-0.20,2.50,5.60,1.52,0.00,0.00,-5.000
241223203,-3.38,4.19,4.81,2.81,0.25,-19.56,-0.73,0.04,-0.17,2.50,5.60,1.52,0.00,0.00,-4.810
241233205,-3.38,4.19,4.62,2.75,0.44,-20.69,-0.61,0.09,-0.21,2.50,5.60,1.51,0.00,0.00,-4.620
241243939,-3.31,4.19,4.38,2.94,0.94,-21.25,-0.66,0.08,-0.24,2.50,5.60,1.51,0.00,0.00,-4.380
241253953,-3.38,4.12,4.19,2.88,1.38,-21.88,-0.51,-0.02,-0.15,2.50,5.60,1.51,0.00,0.00,-4.190
241263957,-3.38,4.12,4.00,2.69,1.62,-22.38,-0.36,-0.08,-0.09,2.50,5.60,1.51,0.00,0.00,-4.000
241273960,-3.38,4.12,3.75,2.69,1.88,-22.62,-0.36,-0.09,-0.07,2.50,5.60,1.51,0.00,0.00,-3.750
241283963,-3.38,4.12,3.56,2.25,1.88,-22.88,-0.39,-0.07,-0.11,2.50,5.60,1.51,0.00,0.00,-3.560
241293967,-3.31,4.12,3.31,1.81,2.06,-22.88,-0.23,0.05,-0.17,2.50,5.60,1.51,0.00,0.00,-3.310
241303971,-3.31,4.12,3.12,1.81,2.06,-22.69,-0.22,0.01,-0.14,2.50,5.60,1.50,0.00,0.00,-3.120
241313974,-3.31,4.12,2.88,1.50,1.81,-22.69,-0.17,-0.02,-0.15,2.50,5.60,1.50,0.00,0.00,-2.880
241323977,-3.25,4.12,2.69,1.56,1.94,-22.50,-0.04,-0.08,-0.06,2.50,5.60,1.52,0.00,0.00,-2.690
241333981,-3.25,4.06,2.44,1.50,1.50,-22.19,-0.05,-0.14,-0.01,2.50,5.60,1.52,0.00,0.00,-2.440
241343983,-3.19,4.06,2.25,1.38,1.06,-22.00,-0.07,-0.12,-0.03,2.50,5.60,1.50,0.00,0.00,-2.250
241353987,-3.19,4.06,2.00,1.25,0.62,-21.50,-0.07,-0.12,-0.06,2.50,5.60,1.51,0.00,0.00,-2.000
241363989,-3.19,4.06,1.81,0.88,0.00,-21.50,-0.14,-0.05,-0.08,2.50,5.60,1.51,0.00,0.00,-1.810
241373993,-3.19,4.06,1.62,0.75,-0.31,-21.38,-0.26,-0.11,-0.08,2.50,5.60,1.51,0.00,0.00,-1.620
241383996,-3.12,4.06,1.38,0.62,-0.44,-21.44,-0.16,-0.17,-0.10,2.50,5.60,1.50,0.00,0.00,-1.380
241394000,-3.12,4.06,1.19,0.56,-0.56,-21.62,-0.22,-0.18,-0.08,2.50,5.60,1.51,0.00,0.00,-1.190
241404298,-3.19,4.06,1.00,0.19,-1.00,-21.62,-0.25,-0.21,-0.04,2.50,5.60,1.50,0.00,0.00,-1.000
241414302,-3.19,4.06,0.75,0.00,-0.69,-21.88,-0.13,-0.27,0.04,2.50,5.60,1.51,0.00,0.00,-0.750
241424306,-3.19,4.06,0.56,-0.38,-0.56,-22.00,-0.20,-0.34,0.09,2.50,5.60,1.50,0.00,0.00,-0.560
241434310,-3.19,4.06,0.38,-0.56,-0.81,-21.81,-0.35,-0.42,0.09,2.50,5.60,1.51,0.00,0.00,-0.380
241444315,-3.19,4.06,0.12,-1.12,-0.69,-22.00,-0.27,-0.39,0.06,2.50,5.60,1.51,0.00,0.00,-0.120
241454319,-3.19,4.06,-0.06,-1.88,-0.44,-22.12,-0.47,-0.28,0.01,2.50,5.60,1.50,0.00,0.00,0.060
241464323,-3.19,4.06,-0.31,-2.38,-0.50,-22.56,-0.55,-0.15,-0.07,2.50,5.60,1.51,0.00,0.00,0.31
241474327,-3.19,4.12,-0.50,-2.81,-0.12,-22.94,-0.48,-0.09,-0.13,2.50,5.60,1.51,0.00,0.00,0.50
241484330,-3.19,4.19,-0.75,-3.00,0.38,-23.25,-0.49,-0.05,-0.14,2.50,5.60,1.51,0.00,0.00,0.75
241494333,-3.12,4.19,-0.94,-3.12,0.44,-23.44,-0.61,0.19,-0.23,2.50,5.60,1.50,0.00,0.00,0.94
241504337,-3.12,4.25,-1.19,-3.19,0.69,-23.38,-0.48,0.17,-0.20,2.50,5.60,1.51,0.00,0.00,1.19
241514432,-3.06,4.31,-1.44,-2.81,1.38,-23.25,-0.41,0.16,-0.19,2.50,5.60,1.50,0.00,0.00,1.44
241524436,-3.06,4.31,-1.62,-2.56,1.88,-22.50,-0.46,0.18,-0.18,2.50,5.60,1.51,0.00,0.00,1.62
241535874,-3.00,4.38,-1.81,-2.31,2.31,-21.81,-0.46,0.17,-0.21,2.50,5.60,1.50,0.00,0.00,1.81
241545876,-3.00,4.38,-2.06,-2.38,2.62,-21.31,-0.40,0.15,-0.26,2.50,5.60,1.51,0.00,0.00,2.06
241557701,-3.00,4.44,-2.25,-2.12,3.12,-20.88,-0.43,0.24,-0.31,2.50,5.60,1.50,0.00,0.00,2.25
241568576,-3.00,4.50,-2.44,-1.94,3.25,-20.56,-0.36,0.30,-0.36,2.50,5.60,1.50,0.00,0.00,2.44
241580576,-2.94,4.56,-2.62,-1.50,3.50,-20.19,-0.23,0.26,-0.31,2.50,5.60,1.49,0.00,0.00,2.62
241590580,-2.94,4.62,-2.81,-1.12,3.88,-20.00,-0.02,0.34,-0.25,2.50,5.60,1.51,0.00,0.00,2.81
241603131,-2.88,4.62,-3.00,0.12,4.19,-19.56,0.11,0.32,-0.19,2.50,5.60,1.51,0.00,0.00,3.001
241613134,-2.81,4.62,-3.19,0.88,3.81,-19.62,0.14,0.23,-0.12,2.50,5.60,1.50,0.00,0.00,3.191
241623585,-2.69,4.62,-3.56,1.31,3.75,-19.19,0.23,0.16,-0.14,2.50,5.60,1.51,0.00,0.00,3.561
241633587,-2.69,4.62,-3.75,1.62,3.62,-18.94,0.09,0.08,-0.11,2.50,5.60,1.51,0.00,0.00,3.751
241643589,-2.62,4.62,-3.94,1.62,3.50,-18.38,0.03,0.03,-0.19,2.50,5.60,1.51,0.00,0.00,3.941
241653592,-2.56,4.62,-4.12,1.50,3.25,-18.12,-0.06,-0.03,-0.25,2.50,5.60,1.51,0.00,0.00,4.12
241664477,-2.50,4.62,-4.31,1.38,2.94,-17.69,-0.13,-0.15,-0.24,2.50,5.60,1.51,0.00,0.00,4.31
241674480,-2.50,4.62,-4.44,1.12,2.69,-17.75,-0.30,-0.17,-0.24,2.50,5.60,1.51,0.00,0.00,4.44
241684707,-2.44,4.62,-4.62,0.75,2.62,-17.62,-0.26,-0.10,-0.26,2.50,5.60,1.51,0.00,0.00,4.62
241694711,-2.44,4.62,-4.81,0.38,2.19,-17.88,-0.24,-0.17,-0.24,2.50,5.60,1.51,0.00,0.00,4.81
241704714,-2.38,4.62,-5.00,0.06,1.81,-18.38,-0.20,0.02,-0.27,2.50,5.60,1.52,0.00,0.00,5.00
241714717,-2.38,4.62,-5.19,-0.19,1.81,-18.88,-0.19,0.12,-0.25,2.50,5.60,1.51,0.00,0.00,5.19
241724720,-2.31,4.62,-5.31,-0.38,1.56,-19.38,-0.26,0.16,-0.26,2.50,5.60,1.50,0.00,0.00,5.31
241734723,-2.31,4.62,-5.56,-0.06,1.19,-19.94,-0.21,0.38,-0.36,2.50,5.60,1.52,0.00,0.00,5.56
241744726,-2.31,4.62,-5.75,0.19,1.12,-20.69,-0.10,0.36,-0.32,2.50,5.60,1.51,0.00,0.00,5.75
241754729,-2.25,4.62,-5.94,0.75,0.50,-21.31,-0.12,0.37,-0.25,2.50,5.60,1.51,0.00,0.00,5.94
241764733,-2.25,4.62,-6.12,1.38,0.38,-21.44,-0.09,0.37,-0.23,2.50,5.60,1.51,0.00,0.00,6.12
241774737,-2.25,4.62,-6.38,2.19,0.00,-21.31,-0.05,0.14,-0.19,2.50,5.60,1.51,0.00,0.00,6.38
241784742,-2.19,4.62,-6.56,2.19,0.00,-21.31,-0.16,0.06,-0.14,2.50,5.60,1.50,0.00,0.00,6.56
241794745,-2.19,4.62,-6.75,2.25,-0.38,-20.88,-0.19,-0.03,-0.13,2.50,5.60,1.52,0.00,0.00,6.75
241804749,-2.19,4.62,-6.94,2.31,-0.62,-20.62,-0.17,-0.02,-0.15,2.50,5.60,1.51,0.00,0.00,6.94
241814751,-2.19,4.56,-7.19,2.06,-0.88,-20.44,-0.37,0.13,-0.15,2.50,5.60,1.51,0.00,0.00,7.19
241825003,-2.19,4.56,-7.38,2.06,-0.94,-20.62,-0.41,0.16,-0.15,2.50,5.60,1.51,0.00,0.00,7.38
241835005,-2.19,4.56,-7.56,2.12,-0.69,-20.81,-0.40,0.19,-0.19,2.50,5.60,1.52,0.00,0.00,7.56
241845008,-2.19,4.56,-7.75,2.38,-0.44,-21.00,-0.47,0.11,-0.17,2.50,5.60,1.52,0.00,0.00,7.75
241855011,-2.25,4.56,-8.00,2.50,-0.19,-21.12,-0.41,0.00,-0.12,2.50,5.60,1.51,0.00,0.00,8.00
241865015,-2.25,4.56,-8.19,2.31,0.12,-20.56,-0.45,0.01,-0.15,2.50,5.60,1.51,0.00,0.00,8.190
241875019,-2.25,4.56,-8.38,2.12,0.62,-20.19,-0.49,0.05,-0.15,2.50,5.60,1.51,0.00,0.00,8.380
241885034,-2.25,4.56,-8.56,1.94,1.00,-20.06,-0.53,0.11,-0.16,2.50,5.60,1.51,0.00,0.00,8.560
241895040,-2.31,4.56,-8.75,1.81,1.00,-20.31,-0.49,0.12,-0.21,2.50,5.60,1.51,0.00,0.00,8.750
241905044,-2.31,4.50,-8.94,1.75,1.44,-20.56,-0.36,0.03,-0.20,2.50,5.60,1.51,0.00,0.00,8.940
241915048,-2.25,4.50,-9.19,1.75,1.38,-20.81,-0.27,0.07,-0.18,2.50,5.60,1.51,0.00,0.00,9.190
241925052,-2.25,4.50,-9.19,1.56,1.75,-20.75,-0.25,0.03,-0.16,2.50,5.60,1.50,0.00,0.00,9.190
241935057,-2.25,4.50,-9.38,1.50,1.75,-20.12,-0.26,0.00,-0.15,2.50,5.60,1.50,0.00,0.00,9.38
241945061,-2.25,4.50,-9.75,1.19,1.75,-20.06,-0.20,0.00,-0.10,2.50,5.60,1.51,0.00,0.00,9.75
241955776,-2.19,4.50,-9.94,1.06,1.69,-19.88,-0.10,0.06,-0.11,2.50,5.60,1.50,0.00,0.00,9.94
241965779,-2.19,4.50,-10.12,1.00,1.62,-20.06,-0.09,0.10,-0.11,2.50,5.60,1.51,0.00,0.00,10.12
241976226,-2.12,4.50,-10.31,1.19,1.44,-19.94,0.00,0.16,-0.10,2.50,5.60,1.51,0.00,0.00,10.31
241986240,-2.12,4.50,-10.50,1.12,1.19,-19.88,0.07,0.17,-0.14,2.50,5.60,1.51,0.00,0.00,10.50
241996246,-2.06,4.50,-10.69,1.25,1.00,-19.62,-0.02,0.08,-0.13,2.50,5.60,1.51,0.00,0.00,10.69
242006249,-2.06,4.50,-10.88,1.19,0.56,-19.56,-0.10,0.09,-0.19,2.50,5.60,1.51,0.00,0.00,10.88
242016252,-2.06,4.50,-11.06,1.25,0.69,-19.62,-0.08,0.07,-0.16,2.50,5.60,1.51,0.00,0.00,11.06
242026256,-2.06,4.50,-11.31,1.44,0.44,-19.69,-0.10,0.13,-0.17,2.50,5.60,1.50,0.00,0.00,11.31
242036261,-2.06,4.50,-11.50,1.44,0.19,-19.56,-0.10,0.19,-0.19,2.50,5.60,1.51,0.00,0.00,11.50
242046264,-2.00,4.50,-11.69,1.75,-0.06,-19.69,-0.11,0.22,-0.21,2.50,5.60,1.51,0.00,0.00,11.69
242056578,-2.00,4.50,-11.88,2.12,-0.25,-19.38,-0.07,0.28,-0.19,2.50,5.60,1.51,0.00,0.00,11.88
242066581,-2.00,4.50,-12.06,2.25,-0.12,-19.50,-0.04,0.24,-0.21,2.50,5.60,1.51,0.00,0.00,12.06
242077563,-2.00,4.50,-12.25,2.62,-0.25,-19.00,-0.04,0.15,-0.17,2.50,5.60,1.51,0.00,0.00,12.25
242087566,-2.00,4.44,-12.44,2.69,-0.56,-18.88,-0.07,0.00,-0.16,2.50,5.60,1.50,0.00,0.00,12.44
242097569,-2.00,4.44,-12.56,2.56,-1.06,-18.38,-0.07,0.00,-0.18,2.50,5.60,1.50,0.00,0.00,12.56
242107572,-2.00,4.44,-12.75,2.38,-1.00,-17.94,-0.14,-0.03,-0.18,2.50,5.60,1.50,0.00,0.00,12.75
242118516,-2.00,4.44,-12.94,2.12,-0.94,-17.62,-0.25,-0.06,-0.14,2.50,5.60,1.51,0.00,0.00,12.94
242128519,-2.00,4.38,-13.12,1.94,-1.00,-17.75,-0.34,-0.03,-0.21,2.50,5.60,1.50,0.00,0.00,13.12
242139322,-2.00,4.38,-13.25,1.69,-1.12,-17.94,-0.35,0.00,-0.22,2.50,5.60,1.51,0.00,0.00,13.25
242149325,-2.00,4.38,-13.44,1.69,-1.00,-18.06,-0.44,0.03,-0.23,2.50,5.60,1.51,0.00,0.00,13.44
242160266,-2.00,4.38,-13.62,1.50,-0.94,-18.31,-0.36,-0.01,-0.22,2.50,5.60,1.51,0.00,0.00,13.62
242171694,-2.00,4.38,-13.81,1.50,-0.75,-18.50,-0.42,0.00,-0.23,2.50,5.60,1.51,0.00,0.00,13.81
242181843,-2.00,4.38,-14.00,1.25,-0.94,-18.69,-0.43,0.01,-0.23,2.50,5.60,1.51,0.00,0.00,14.00
242191846,-2.06,4.38,-14.19,1.06,-0.69,-18.44,-0.34,0.01,-0.20,2.50,5.60,1.50,0.00,0.00,14.19
242204818,-2.06,4.38,-14.38,0.69,-0.56,-18.38,-0.30,0.17,-0.23,2.50,5.60,1.50,0.00,0.00,14.38
242214822,-2.06,4.38,-14.50,0.75,-0.38,-18.19,-0.28,0.10,-0.17,2.50,5.60,1.50,0.00,0.00,14.50
242224826,-2.06,4.38,-14.69,0.75,-0.38,-18.19,-0.28,0.06,-0.20,2.50,5.60,1.50,0.00,0.00,14.69
242234828,-2.06,4.38,-14.88,0.62,-0.12,-18.06,-0.25,0.02,-0.23,2.50,5.60,1.51,0.00,0.00,14.88
242244831,-2.06,4.38,-15.06,0.38,-0.06,-17.31,-0.20,0.14,-0.28,2.50,5.60,1.50,0.00,0.00,15.06
242254834,-2.06,4.38,-15.19,0.44,0.25,-16.56,-0.12,0.14,-0.23,2.50,5.60,1.50,0.00,0.00,15.19
242264836,-2.06,4.44,-15.38,0.38,0.25,-15.75,-0.11,0.20,-0.23,2.50,5.60,1.50,0.00,0.00,15.38
242274840,-2.06,4.44,-15.56,0.38,0.25,-15.75,-0.21,0.17,-0.25,2.50,5.60,1.49,0.00,0.00,15.56
242284845,-2.06,4.44,-15.69,0.50,0.31,-15.19,-0.21,0.17,-0.25,2.50,5.60,1.51,0.00,0.00,15.69
242294850,-2.06,4.44,-15.81,0.12,0.44,-14.06,-0.22,0.00,-0.15,2.50,5.60,1.50,0.00,0.00,15.81
242304853,-2.06,4.44,-15.94,-0.06,0.25,-13.50,-0.25,0.00,-0.14,2.50,5.60,1.51,0.00,0.00,15.94
242314857,-2.06,4.44,-16.06,0.06,0.31,-13.44,-0.21,0.01,-0.15,2.50,5.60,1.50,0.00,0.00,16.064
242324860,-2.06,4.44,-16.19,0.06,0.31,-13.44,-0.21,0.01,-0.15,2.50,5.60,1.51,0.00,0.00,16.194
242336194,-2.06,4.50,-16.38,0.31,0.00,-13.81,-0.16,0.26,-0.21,2.50,5.60,1.51,0.00,0.00,16.38
242346197,-2.06,4.50,-16.50,0.69,-0.31,-14.06,-0.11,0.35,-0.20,2.50,5.60,1.51,0.00,0.00,16.50
242359223,-2.00,4.50,-16.75,1.19,-0.25,-14.38,0.04,0.26,-0.20,2.50,5.60,1.50,0.00,0.00,16.75
242369227,-2.00,4.50,-16.88,1.56,-0.81,-14.06,-0.11,0.27,-0.16,2.50,5.60,1.50,0.00,0.00,16.88
242379230,-2.00,4.50,-17.00,1.88,-1.06,-13.75,-0.13,0.15,-0.14,2.50,5.60,1.50,0.00,0.00,17.00
242389235,-2.06,4.44,-17.19,2.12,-1.31,-13.56,-0.17,0.09,-0.14,2.50,5.60,1.50,0.00,0.00,17.19
242399238,-2.06,4.44,-17.31,2.38,-1.44,-13.19,-0.26,0.12,-0.15,2.50,5.60,1.50,0.00,0.00,17.31
242409241,-2.06,4.44,-17.44,2.25,-1.50,-13.38,-0.36,0.09,-0.17,2.50,5.60,1.50,0.00,0.00,17.44
242419245,-2.06,4.44,-17.56,2.50,-1.44,-13.12,-0.33,0.07,-0.18,2.50,5.60,1.51,0.00,0.00,17.56
242429248,-2.12,4.44,-17.69,2.31,-1.50,-12.94,-0.38,0.01,-0.18,2.50,5.60,1.50,0.00,0.00,17.69
242439252,-2.12,4.38,-17.81,2.12,-1.56,-12.50,-0.40,-0.06,-0.14,2.50,5.60,1.50,0.00,0.00,17.81
242449255,-2.19,4.38,-17.94,1.88,-1.31,-12.31,-0.37,-0.05,-0.13,2.50,5.60,1.50,0.00,0.00,17.94
242459257,-2.19,4.38,-18.06,1.62,-1.38,-12.25,-0.34,-0.03,-0.10,2.50,5.60,1.51,0.00,0.00,18.06
242469261,-2.25,4.38,-18.12,1.25,-1.38,-12.38,-0.32,0.00,-0.07,2.50,5.60,1.51,0.00,0.00,18.12
242479264,-2.25,4.38,-18.25,1.06,-1.38,-12.62,-0.23,0.01,-0.06,2.50,5.60,1.51,0.00,0.00,18.25
242489268,-2.25,4.38,-18.38,0.94,-1.44,-12.88,-0.25,0.10,-0.07,2.50,5.60,1.51,0.00,0.00,18.38
