Time,sensPitch,sensRoll,sensYaw,xGyro,yGyro,ZGyro,xAcc,yAcc,zAcc,latitude,longitude,alt,cP,cR,cYI
105251272,-4.38,3.56,24.12,18.25,-8.62,-67.38,-2.26,-0.91,0.33,2.50,5.60,1.60,0.00,0.00,67.38
105261275,-4.38,3.44,23.38,17.94,-8.50,-77.75,-2.05,-1.02,0.23,2.50,5.60,1.60,0.00,0.00,77.75
105271278,-4.44,3.38,22.50,17.56,-8.19,-86.94,-2.02,-1.26,0.13,2.50,5.60,1.60,0.00,0.00,86.94
105281283,-4.44,3.25,21.56,16.69,-7.56,-94.69,-2.16,-1.55,0.28,2.50,5.60,1.60,0.00,0.00,94.69
105291287,-4.44,3.19,20.56,15.44,-6.38,-100.56,-1.92,-1.66,0.33,2.50,5.60,1.60,0.00,0.00,100.56
105301290,-4.44,3.12,19.56,13.69,-4.50,-103.44,-1.25,-1.65,0.34,2.50,5.60,1.60,0.00,0.00,103.44
105311400,-4.38,3.06,18.56,11.38,-2.50,-102.50,-1.11,-1.65,0.34,2.50,5.60,1.60,0.00,0.00,102.50
105321404,-4.38,3.06,17.62,8.88,-0.50,-98.69,-0.61,-1.42,0.35,2.50,5.60,1.60,0.00,0.00,98.6950
105332049,-4.25,3.06,16.75,5.94,1.94,-92.56,0.04,-1.37,0.27,2.50,5.60,1.60,0.00,0.00,92.56950
105342053,-4.19,3.12,15.94,2.88,4.19,-84.75,-0.19,-1.10,0.18,2.50,5.60,1.60,0.00,0.00,84.7550
105352058,-4.06,3.19,15.19,-0.12,5.94,-76.44,-0.04,-1.00,0.18,2.50,5.60,1.60,0.00,0.00,76.4450
105362062,-4.00,3.25,14.50,-2.69,6.44,-68.56,0.51,-0.89,0.25,2.50,5.60,1.60,0.00,0.00,68.5650
105372064,-3.88,3.38,13.94,-5.50,6.62,-60.19,0.19,-0.72,0.23,2.50,5.60,1.59,0.00,0.00,60.1950
105382069,-3.81,3.44,13.44,-8.12,6.62,-51.62,0.22,-0.72,0.26,2.50,5.60,1.60,0.00,0.00,51.6250
105392073,-3.69,3.56,13.06,-10.69,7.19,-42.38,0.50,-0.40,0.16,2.50,5.60,1.60,0.00,0.00,42.3850
105402077,-3.62,3.75,12.75,-12.81,7.81,-32.25,0.45,-0.13,0.05,2.50,5.60,1.60,0.00,0.00,32.2550
105412764,-3.50,3.88,12.50,-14.62,8.75,-21.50,0.60,0.15,0.05,2.50,5.60,1.59,0.00,0.00,21.5050
105422768,-3.38,4.06,12.44,-16.06,10.75,-10.62,0.81,0.58,0.06,2.50,5.60,1.59,0.00,0.00,10.6250
105434025,-3.25,4.19,12.44,-17.00,12.69,-0.06,0.96,0.76,0.12,2.50,5.60,1.60,0.00,0.00,0.06250
105444029,-3.12,4.38,12.56,-17.50,14.50,10.19,1.63,1.57,0.02,2.50,5.60,1.60,0.00,0.00,-10.1950
105455842,-3.00,4.50,12.75,-17.00,15.94,20.25,1.77,1.65,0.03,2.50,5.60,1.60,0.00,0.00,-20.2550
105467122,-2.88,4.69,13.06,-16.06,17.19,30.19,1.73,1.40,0.12,2.50,5.60,1.60,0.00,0.00,-30.1950
105480906,-2.75,4.81,13.44,-14.50,18.75,48.06,2.04,1.22,-0.02,2.50,5.60,1.61,0.00,0.00,-48.060
105490910,-2.56,4.94,13.94,-13.44,18.62,56.06,2.33,1.18,-0.05,2.50,5.60,1.60,0.00,0.00,-56.060
105502507,-2.31,5.12,15.12,-12.62,18.12,62.88,2.52,1.37,-0.13,2.50,5.60,1.60,0.00,0.00,-62.880
105512509,-2.25,5.19,15.81,-11.44,17.06,69.50,3.20,1.48,-0.32,2.50,5.60,1.60,0.00,0.00,-69.500
105523862,-2.12,5.25,16.50,-10.06,14.88,76.12,3.36,1.34,-0.54,2.50,5.60,1.60,0.00,0.00,-76.120
105533865,-2.12,5.31,17.31,-8.56,12.12,82.56,3.14,1.48,-0.68,2.50,5.60,1.60,0.00,0.00,-82.560
105545115,-2.06,5.38,18.19,-7.06,9.12,88.44,2.57,1.29,-0.72,2.50,5.60,1.60,0.00,0.00,-88.440
105555118,-2.12,5.38,19.06,-5.25,5.25,91.75,1.79,1.16,-0.70,2.50,5.60,1.60,0.00,0.00,-91.750
105567337,-2.19,5.38,20.00,-3.50,2.06,91.62,0.72,0.93,-1.04,2.50,5.60,1.60,0.00,0.00,-91.620
105578264,-2.25,5.38,20.81,-1.25,-0.62,88.94,-0.24,1.01,-1.12,2.50,5.60,1.61,0.00,0.00,-88.940
105590143,-2.38,5.31,21.62,1.44,-2.81,83.88,-0.64,0.80,-0.97,2.50,5.60,1.59,0.00,0.00,-83.880
105600146,-2.50,5.25,22.38,3.94,-4.06,76.50,-0.71,0.10,-0.65,2.50,5.60,1.60,0.00,0.00,-76.500
105611165,-2.62,5.12,23.06,8.56,-6.75,59.69,-1.22,-0.18,-0.63,2.50,5.60,1.60,0.00,0.00,-59.690
105621169,-2.69,5.06,23.62,10.25,-7.62,50.25,-1.09,-0.38,-0.52,2.50,5.60,1.60,0.00,0.00,-50.25
105631810,-2.81,4.94,24.12,11.38,-8.44,40.19,-1.55,-0.31,-0.54,2.50,5.60,1.60,0.00,0.00,-40.19
105641813,-2.94,4.81,24.50,12.25,-9.12,29.62,-1.68,-0.13,-0.58,2.50,5.60,1.60,0.00,0.00,-29.62
105651815,-3.06,4.62,24.75,13.44,-9.38,20.38,-1.74,-0.06,-0.50,2.50,5.60,1.60,0.00,0.00,-20.38
105661817,-3.19,4.50,24.94,14.69,-9.06,11.50,-1.36,-0.19,-0.45,2.50,5.60,1.60,0.00,0.00,-11.50
105672466,-3.38,4.19,25.06,15.38,-8.38,3.12,-1.46,-0.42,-0.28,2.50,5.60,1.60,0.00,0.00,-3.120
105682470,-3.44,4.06,25.06,15.75,-7.19,-3.62,-1.00,-0.53,-0.05,2.50,5.60,1.60,0.00,0.00,3.620
105692475,-3.44,4.06,25.06,15.81,-5.88,-9.62,-0.91,-0.57,0.03,2.50,5.60,1.60,0.00,0.00,9.620
105702478,-3.50,3.75,24.81,15.81,-4.88,-15.12,-0.91,-0.45,0.03,2.50,5.60,1.60,0.00,0.00,15.12
105713152,-3.50,3.62,24.56,15.69,-3.88,-20.81,-0.72,-0.27,0.06,2.50,5.60,1.60,0.00,0.00,20.81
105723157,-3.56,3.50,24.31,15.75,-3.19,-26.12,-1.21,-0.37,0.09,2.50,5.60,1.60,0.00,0.00,26.12
105733160,-3.56,3.38,24.00,15.94,-2.62,-32.12,-1.63,-0.46,0.03,2.50,5.60,1.60,0.00,0.00,32.12
105743163,-3.56,3.25,23.62,16.00,-2.00,-39.62,-1.49,-0.37,-0.03,2.50,5.60,1.60,0.00,0.00,39.62
105753167,-3.50,3.12,23.12,16.12,-1.00,-47.38,-1.46,-0.37,-0.04,2.50,5.60,1.60,0.00,0.00,47.38
105763171,-3.50,3.00,22.62,16.25,-0.19,-54.81,-1.55,-0.71,0.05,2.50,5.60,1.60,0.00,0.00,54.81
105774249,-3.44,2.88,22.00,16.12,0.56,-62.12,-0.89,-0.81,0.11,2.50,5.60,1.60,0.00,0.00,62.12
105784252,-3.44,2.75,21.31,15.56,1.31,-68.75,-0.70,-1.13,0.22,2.50,5.60,1.60,0.00,0.00,68.75
105795272,-3.38,2.62,20.62,14.69,1.44,-73.69,-0.88,-1.47,0.05,2.50,5.60,1.61,0.00,0.00,73.69
105805275,-3.31,2.56,19.88,13.31,1.62,-77.94,-0.41,-1.77,0.06,2.50,5.60,1.60,0.00,0.00,77.94
105816699,-3.25,2.50,19.06,11.81,1.50,-81.50,-0.13,-1.78,0.02,2.50,5.60,1.60,0.00,0.00,81.50
105827713,-3.25,2.44,18.25,9.75,0.75,-84.00,-0.45,-1.60,0.06,2.50,5.60,1.60,0.00,0.00,84.00
105841204,-3.19,2.44,17.44,7.75,-0.12,-85.19,0.79,-1.30,0.00,2.50,5.60,1.60,0.00,0.00,85.19
105851208,-3.19,2.38,16.62,5.50,-0.44,-83.44,0.92,-1.19,0.00,2.50,5.60,1.61,0.00,0.00,83.44
105863309,-3.12,2.44,15.19,0.56,-1.06,-71.75,0.47,-0.95,-0.07,2.50,5.60,1.60,0.00,0.00,71.75
105873313,-3.12,2.50,14.56,-1.94,-0.62,-64.06,0.49,-0.17,-0.06,2.50,5.60,1.60,0.00,0.00,64.06
105883316,-3.06,2.56,14.00,-5.19,-0.94,-53.25,0.40,-0.30,-0.02,2.50,5.60,1.61,0.00,0.00,53.25
105893319,-3.06,2.69,13.62,-7.56,-0.44,-43.00,0.52,-0.59,0.03,2.50,5.60,1.60,0.00,0.00,43.00
105903324,-3.06,2.81,13.31,-9.75,0.44,-33.00,1.33,0.18,-0.03,2.50,5.60,1.60,0.00,0.00,33.00
105913327,-3.00,2.94,13.06,-11.56,1.12,-21.69,0.59,0.31,0.05,2.50,5.60,1.60,0.00,0.00,21.69
105925031,-3.00,3.06,13.00,-12.25,1.88,-10.56,1.44,0.23,0.20,2.50,5.60,1.60,0.00,0.00,10.56
105935035,-2.94,3.19,13.00,-13.44,3.56,0.44,1.90,0.49,0.12,2.50,5.60,1.60,0.00,0.00,-0.446
105945243,-2.94,3.31,13.12,-14.38,5.06,12.12,1.37,0.65,0.04,2.50,5.60,1.60,0.00,0.00,-12.12
105955246,-2.88,3.44,13.38,-14.69,6.62,23.75,0.70,0.67,0.00,2.50,5.60,1.60,0.00,0.00,-23.75
105965250,-2.81,3.56,13.69,-14.88,8.50,33.19,0.84,0.76,-0.02,2.50,5.60,1.60,0.00,0.00,-33.19
105975253,-2.75,3.69,14.06,-15.12,10.19,40.31,0.55,1.18,-0.07,2.50,5.60,1.60,0.00,0.00,-40.31
105985257,-2.62,3.81,14.50,-14.62,11.75,46.00,0.36,1.13,-0.01,2.50,5.60,1.60,0.00,0.00,-46.00
105995261,-2.56,3.94,15.00,-13.88,13.12,50.94,0.64,1.01,-0.26,2.50,5.60,1.60,0.00,0.00,-50.94
106005265,-2.44,4.00,15.56,-13.00,14.00,54.38,0.52,1.48,-0.38,2.50,5.60,1.60,0.00,0.00,-54.38
106015267,-2.38,4.12,16.12,-11.88,15.00,57.44,0.75,1.12,-0.49,2.50,5.60,1.60,0.00,0.00,-57.44
106025270,-2.25,4.19,16.69,-10.56,15.94,60.12,1.05,1.07,-0.51,2.50,5.60,1.60,0.00,0.00,-60.12
106035272,-2.12,4.25,17.31,-8.75,15.44,62.44,1.19,1.01,-0.69,2.50,5.60,1.60,0.00,0.00,-62.44
106045275,-2.06,4.31,17.94,-7.12,14.88,64.25,1.83,0.86,-0.56,2.50,5.60,1.60,0.00,0.00,-64.25
106055748,-1.94,4.31,18.62,-5.62,13.50,65.94,2.04,0.64,-0.57,2.50,5.60,1.60,0.00,0.00,-65.94
106065750,-1.88,4.38,19.25,-4.31,11.44,67.88,1.88,1.09,-0.63,2.50,5.60,1.59,0.00,0.00,-67.88
106075754,-1.88,4.38,19.94,-3.38,9.06,69.62,1.82,1.09,-0.77,2.50,5.60,1.59,0.00,0.00,-69.62
106085758,-1.88,4.38,20.62,-1.62,6.81,70.62,1.77,1.31,-0.85,2.50,5.60,1.60,0.00,0.00,-70.62
106095763,-1.88,4.31,21.31,0.12,4.31,71.38,0.84,1.32,-0.93,2.50,5.60,1.60,0.00,0.00,-71.38
106105765,-1.88,4.31,22.00,2.31,2.31,71.38,0.15,1.15,-0.88,2.50,5.60,1.59,0.00,0.00,-71.38
106115875,-1.94,4.25,22.69,4.50,0.88,68.69,-0.24,0.73,-0.94,2.50,5.60,1.60,0.00,0.00,-68.69
106125879,-2.00,4.12,23.31,6.44,-0.44,64.75,-1.01,0.92,-0.97,2.50,5.60,1.60,0.00,0.00,-64.75
106135882,-2.06,4.06,23.88,8.75,-1.50,58.62,-0.99,0.54,-0.85,2.50,5.60,1.60,0.00,0.00,-58.62
106145884,-2.06,3.88,24.38,11.19,-1.62,51.94,-1.62,0.30,-0.76,2.50,5.60,1.60,0.00,0.00,-51.94
106155937,-2.12,3.75,24.81,12.62,-1.69,44.69,-0.77,-0.32,-0.51,2.50,5.60,1.60,0.00,0.00,-44.69
106165949,-2.19,3.62,25.19,14.31,-1.88,37.38,-0.91,-0.43,-0.46,2.50,5.60,1.60,0.00,0.00,-37.38
106176143,-2.19,3.44,25.44,15.00,-1.94,30.88,-0.94,-0.38,-0.32,2.50,5.60,1.60,0.00,0.00,-30.88
106186147,-2.25,3.31,25.69,15.56,-1.94,23.69,-0.59,-0.55,-0.21,2.50,5.60,1.60,0.00,0.00,-23.69
106196588,-2.25,3.12,25.81,15.75,-2.06,16.56,-0.95,-0.63,-0.11,2.50,5.60,1.60,0.00,0.00,-16.56
106206592,-2.31,3.00,25.94,15.44,-2.00,10.94,-0.47,-0.57,-0.11,2.50,5.60,1.61,0.00,0.00,-10.94
106216595,-2.31,2.81,26.00,14.88,-1.88,5.62,-0.43,-0.91,-0.07,2.50,5.60,1.61,0.00,0.00,-5.624
106226598,-2.31,2.69,26.00,14.38,-1.69,1.06,-0.54,-1.13,0.00,2.50,5.60,1.61,0.00,0.00,-1.064
106236602,-2.38,2.56,26.00,12.88,-1.69,-2.44,0.15,-0.89,0.00,2.50,5.60,1.61,0.00,0.00,2.444
106246606,-2.38,2.50,25.94,10.56,-1.69,-6.38,0.45,-1.20,0.13,2.50,5.60,1.60,0.00,0.00,6.384
106256609,-2.38,2.38,25.81,10.56,-1.69,-6.38,0.21,-1.03,0.17,2.50,5.60,1.60,0.00,0.00,6.384
106266613,-2.38,2.31,25.75,9.00,-1.88,-7.38,0.50,-0.77,0.10,2.50,5.60,1.60,0.00,0.00,7.384
106276615,-2.44,2.19,25.69,7.81,-2.12,-7.69,0.76,-1.09,0.23,2.50,5.60,1.61,0.00,0.00,7.694
106286618,-2.44,2.19,25.62,6.00,-2.69,-7.75,0.61,-0.82,0.16,2.50,5.60,1.60,0.00,0.00,7.754
106296622,-2.50,2.12,25.56,2.56,-4.38,-8.06,0.65,-0.80,0.18,2.50,5.60,1.60,0.00,0.00,8.064
106306627,-2.50,2.12,25.44,2.56,-4.38,-8.06,0.72,-0.83,0.22,2.03,5.60,1.60,0.00,0.00,8.064
106316631,-2.56,2.12,25.38,0.31,-6.06,-10.12,-0.30,-0.38,0.01,2.03,5.60,1.60,0.00,0.00,10.124
106326645,-2.62,2.12,25.25,-0.38,-6.75,-13.06,-0.58,-0.40,-0.05,2.03,5.60,1.60,0.00,0.00,13.06
106336649,-2.69,2.12,25.06,-0.88,-6.62,-16.94,-0.84,-0.38,-0.08,2.03,5.60,1.60,0.00,0.00,16.94
106346651,-2.75,2.19,24.88,-0.94,-6.31,-21.00,-1.05,-0.45,-0.08,2.03,5.60,1.60,0.00,0.00,21.00
106356656,-2.81,2.19,24.62,-1.31,-5.69,-25.19,-1.33,-0.50,-0.06,2.03,5.60,1.60,0.00,0.00,25.19
106366658,-2.81,2.25,24.31,-1.50,-4.38,-29.56,-1.29,-0.69,-0.01,2.03,5.60,1.60,0.00,0.00,29.56
106376662,-2.81,2.25,24.00,-2.00,-3.00,-33.94,-1.48,-0.59,0.00,2.03,5.60,1.60,0.00,0.00,33.94
106386666,-2.81,2.31,23.62,-2.12,-2.06,-38.94,-1.63,-0.44,-0.01,2.03,5.60,1.60,0.00,0.00,38.94
106396669,-2.81,2.31,23.19,-1.81,-1.19,-45.06,-1.65,-0.32,-0.09,2.03,5.60,1.60,0.00,0.00,45.06
106406673,-2.81,2.38,22.69,-1.50,-0.69,-51.44,-1.42,-0.33,-0.09,2.03,5.60,1.60,0.00,0.00,51.44
106416678,-2.81,2.44,22.12,-0.88,-0.56,-57.44,-1.16,-0.31,-0.05,2.03,5.60,1.60,0.00,0.00,57.44
106426681,-2.75,2.44,21.50,-0.62,-0.38,-63.06,-1.07,-0.53,0.05,2.03,5.60,1.60,0.00,0.00,63.06
106436684,-2.75,2.50,20.88,-0.94,-0.31,-67.94,-1.10,-0.85,0.04,2.03,5.60,1.60,0.00,0.00,67.94
106446686,-2.69,2.56,20.19,-1.19,0.44,-71.50,-0.68,-0.94,-0.01,2.03,5.60,1.59,0.00,0.00,71.50
106456688,-2.69,2.56,19.44,-1.88,1.00,-73.88,-0.51,-0.98,-0.03,2.03,5.60,1.60,0.00,0.00,73.88
106466692,-2.62,2.62,18.75,-2.88,1.56,-74.19,-0.34,-0.99,-0.01,2.03,5.60,1.60,0.00,0.00,74.19
106476694,-2.56,2.69,18.06,-3.81,2.25,-72.44,0.50,-0.77,-0.07,2.03,5.60,1.60,0.00,0.00,72.44
106486698,-2.50,2.81,17.38,-4.88,2.81,-69.31,0.55,-0.52,-0.11,2.03,5.60,1.61,0.00,0.00,69.31
106496701,-2.44,2.88,16.75,-5.81,2.75,-65.75,0.59,-0.36,-0.12,2.03,5.60,1.59,0.00,0.00,65.75
106506706,-2.38,2.94,16.12,-6.50,2.94,-62.12,0.62,-0.30,-0.15,2.03,5.60,1.60,0.00,0.00,62.12
106516710,-2.31,3.06,15.56,-7.25,2.81,-57.12,0.61,-0.22,-0.11,2.03,5.60,1.59,0.00,0.00,57.12
106526712,-2.25,3.19,15.06,-8.00,2.69,-51.62,0.68,-0.09,-0.23,2.03,5.60,1.60,0.00,0.00,51.62
106536715,-2.25,3.25,14.62,-8.56,2.88,-45.94,0.84,-0.11,-0.21,2.03,5.60,1.60,0.00,0.00,45.94
106546760,-2.19,3.38,14.25,-9.38,3.31,-39.81,1.00,0.07,-0.23,2.03,5.60,1.60,0.00,0.00,39.81
106556769,-2.12,3.44,13.94,-9.50,3.56,-34.00,0.66,0.55,-0.24,2.03,5.60,1.60,0.00,0.00,34.00
106568182,-2.06,3.56,13.69,-9.62,3.88,-28.56,0.91,0.53,-0.24,2.03,5.60,1.60,0.00,0.00,28.56
106578185,-2.00,3.69,13.44,-9.12,3.94,-23.50,0.93,0.60,-0.27,2.03,5.60,1.60,0.00,0.00,23.50
106589944,-1.94,3.75,13.25,-8.94,4.44,-18.31,0.81,0.61,-0.23,2.03,5.60,1.60,0.00,0.00,18.31
106599947,-1.88,3.88,13.12,-8.62,4.50,-14.31,0.62,0.32,-0.13,2.03,5.60,1.59,0.00,0.00,14.31
106611039,-1.88,3.94,13.00,-8.56,4.31,-11.19,0.59,0.43,-0.16,2.03,5.60,1.60,0.00,0.00,11.19
106622296,-1.81,4.00,12.94,-8.12,4.44,-8.62,0.51,0.77,-0.25,2.03,5.60,1.59,0.00,0.00,8.629
106636639,-1.69,4.19,12.88,-6.69,5.00,-3.75,0.46,0.78,-0.32,2.03,5.60,1.60,0.00,0.00,3.759
106646643,-1.62,4.19,12.81,-5.62,5.31,-2.38,0.37,0.67,-0.29,2.03,5.60,1.59,0.00,0.00,2.389
106657273,-1.56,4.25,12.81,-4.75,5.56,-1.19,0.51,0.68,-0.31,2.03,5.60,1.59,0.00,0.00,1.199
106667278,-1.56,4.31,12.81,-3.75,5.19,-0.50,0.58,0.64,-0.28,2.03,5.60,1.59,0.00,0.00,0.509
106677283,-1.38,4.44,12.81,-2.50,4.56,-1.00,0.50,0.64,-0.31,2.03,5.60,1.59,0.00,0.00,1.009
106687285,-1.25,4.56,12.81,-1.44,3.88,-1.31,0.71,0.59,-0.32,2.03,5.60,1.59,0.00,0.00,1.319
106698724,-1.12,4.69,12.75,-0.25,3.00,-1.31,0.69,0.38,-0.26,2.03,5.60,1.59,0.00,0.00,1.319
106708729,-1.00,4.75,12.75,0.56,2.31,-1.06,0.56,0.29,-0.28,2.03,5.60,1.59,0.00,0.00,1.069
106720198,-0.88,4.81,12.75,1.06,1.31,-0.94,0.62,0.30,-0.35,2.03,5.60,1.59,0.00,0.00,0.949
106731396,-0.88,4.75,12.75,1.81,0.31,-0.88,0.60,0.26,-0.40,2.03,5.60,1.59,0.00,0.00,0.889
106745570,-0.88,4.75,12.75,2.44,-0.62,-0.69,0.38,0.18,-0.30,2.03,5.60,1.59,0.00,0.00,0.699
106755573,-0.94,4.69,12.75,3.25,-1.56,-0.88,0.43,-0.01,-0.31,2.03,5.60,1.59,0.00,0.00,0.88
106765961,-0.88,4.69,12.69,4.31,-3.19,-0.62,0.36,-0.11,-0.31,2.03,5.60,1.59,0.00,0.00,0.62
106775963,-0.94,4.62,12.69,4.44,-4.00,-0.38,0.21,-0.01,-0.30,2.03,5.60,1.59,0.00,0.00,0.38
106785966,-1.00,4.62,12.69,4.50,-4.19,0.12,0.22,-0.37,-0.23,2.03,5.60,1.60,0.00,0.00,-0.12
106795971,-1.00,4.56,12.69,4.50,-4.19,0.12,0.11,-0.30,-0.24,2.03,5.60,1.59,0.00,0.00,-0.12
106805973,-1.06,4.50,12.69,3.75,-4.69,2.00,0.13,-0.32,-0.19,2.03,5.60,1.59,0.00,0.00,-2.00
106815977,-1.12,4.50,12.75,3.25,-4.62,2.75,0.14,-0.44,-0.10,2.03,5.60,1.59,0.00,0.00,-2.75
106825980,-1.12,4.44,12.75,2.56,-4.56,3.06,0.05,-0.20,-0.09,2.03,5.60,1.59,0.00,0.00,-3.06
106835983,-1.19,4.44,12.81,2.50,-4.38,3.50,0.10,-0.04,-0.14,2.03,5.60,1.59,0.00,0.00,-3.50
106845986,-1.25,4.38,12.81,2.50,-4.38,3.50,0.23,0.00,-0.15,2.03,5.60,1.60,0.00,0.00,-3.50
106855989,-1.31,4.38,12.88,2.31,-4.50,4.00,0.08,0.06,-0.21,2.03,5.60,1.60,0.00,0.00,-4.00
106865994,-1.31,4.31,12.88,2.38,-4.56,5.38,-0.17,-0.09,-0.18,2.03,5.60,1.60,0.00,0.00,-5.38
106875999,-1.38,4.31,12.94,2.44,-4.44,5.81,-0.13,-0.25,-0.15,2.03,5.60,1.59,0.00,0.00,-5.81
106886003,-1.44,4.31,13.00,2.12,-4.00,6.06,-0.36,-0.29,-0.09,2.03,5.60,1.59,0.00,0.00,-6.06
106896007,-1.50,4.25,13.06,2.12,-4.00,6.06,-0.36,-0.29,-0.09,2.03,5.60,1.60,0.00,0.00,-6.06
106906010,-1.50,4.25,13.12,1.81,-3.75,5.50,-0.48,-0.12,-0.15,2.03,5.60,1.59,0.00,0.00,-5.50
106916013,-1.56,4.25,13.12,1.44,-2.81,3.31,-0.58,-0.04,-0.21,2.03,5.60,1.60,0.00,0.00,-3.31
106926015,-1.56,4.25,13.19,1.31,-2.50,2.25,-0.70,0.00,-0.22,2.03,5.60,1.60,0.00,0.00,-2.25
106936019,-1.62,4.19,13.19,1.25,-2.00,1.25,-0.59,0.02,-0.18,2.03,5.60,1.59,0.00,0.00,-1.25
106946023,-1.62,4.19,13.25,1.25,-2.00,1.25,-0.59,0.02,-0.18,2.03,5.60,1.60,0.00,0.00,-1.25
106956808,-1.62,4.19,13.25,1.56,-0.94,0.50,-0.49,-0.10,-0.16,2.03,5.60,1.59,0.00,0.00,-0.50
106966812,-1.62,4.19,13.25,1.31,-0.75,0.50,-0.41,-0.13,-0.15,2.03,5.60,1.59,0.00,0.00,-0.50
106977445,-1.69,4.12,13.25,1.19,-0.25,0.62,-0.41,-0.22,-0.18,2.03,5.60,1.60,0.00,0.00,-0.62
106987449,-1.75,4.12,13.25,0.94,0.00,0.31,-0.55,-0.21,-0.18,2.03,5.60,1.59,0.00,0.00,-0.31
106997453,-1.75,4.12,13.25,0.81,0.38,-0.19,-0.44,-0.17,-0.17,2.03,5.60,1.60,0.00,0.00,0.19
107007456,-1.81,4.06,13.25,0.56,0.81,-0.50,-0.36,-0.18,-0.14,2.03,5.60,1.60,0.00,0.00,0.50
107017460,-1.81,4.06,13.25,0.38,1.19,-0.94,-0.35,-0.14,-0.14,2.03,5.60,1.61,0.00,0.00,0.94
107027463,-1.88,4.06,13.25,0.12,1.38,-1.06,-0.02,-0.34,-0.03,2.03,5.60,1.59,0.00,0.00,1.06
107037548,-1.81,4.06,13.25,-0.12,1.25,-1.44,-0.05,-0.28,0.01,2.03,5.60,1.59,0.00,0.00,1.44
107047552,-1.81,4.06,13.19,-0.44,1.44,-1.56,-0.11,-0.25,0.00,2.03,5.60,1.60,0.00,0.00,1.56
107058365,-1.81,4.06,13.19,-0.81,1.50,-1.69,-0.03,-0.26,0.00,2.03,5.60,1.60,0.00,0.00,1.69
107068367,-1.81,4.06,13.19,-1.06,1.31,-1.75,0.07,-0.20,-0.03,2.03,5.60,1.59,0.00,0.00,1.75
107078370,-1.75,4.06,13.12,-1.56,1.31,-1.62,0.00,-0.18,-0.07,2.03,5.60,1.60,0.00,0.00,1.62
107088374,-1.75,4.12,13.12,-1.81,1.12,-1.69,0.06,-0.18,-0.11,2.03,5.60,1.59,0.00,0.00,1.69
107098378,-1.75,4.12,13.12,-1.94,0.94,-1.56,0.09,-0.10,-0.09,2.03,5.60,1.59,0.00,0.00,1.56
107108381,-1.75,4.12,13.12,-2.12,0.62,-1.69,0.03,-0.09,-0.14,2.03,5.60,1.59,0.00,0.00,1.69
107118384,-1.75,4.12,13.06,-2.31,0.38,-1.88,0.11,-0.12,-0.09,2.03,5.60,1.59,0.00,0.00,1.88
107128388,-1.75,4.19,13.06,-2.19,0.12,-1.88,0.13,-0.01,-0.05,2.03,5.60,1.59,0.00,0.00,1.88
107139344,-1.75,4.19,13.06,-2.25,-0.38,-2.00,0.09,0.05,-0.06,2.03,5.60,1.59,0.00,0.00,2.00
107149348,-1.75,4.25,13.00,-2.12,-0.56,-1.62,0.05,0.20,-0.15,2.03,5.60,1.60,0.00,0.00,1.62
107159764,-1.75,4.25,13.00,-1.94,-0.69,-1.31,-0.01,0.41,-0.23,2.03,5.60,1.59,0.00,0.00,1.31
107169778,-1.75,4.25,13.00,-1.56,-0.50,-1.06,-0.08,0.25,-0.26,2.03,5.60,1.59,0.00,0.00,1.06
107181072,-1.75,4.25,13.00,-1.06,-0.44,-0.81,-0.11,0.17,-0.25,2.03,5.60,1.59,0.00,0.00,0.81
107191076,-1.75,4.25,13.00,-0.56,-0.12,-0.44,-0.12,0.16,-0.28,2.03,5.60,1.60,0.00,0.00,0.44
107202242,-1.75,4.25,13.00,-0.12,-0.06,0.12,-0.28,0.14,-0.26,2.03,5.60,1.59,0.00,0.00,-0.12
107212245,-1.75,4.31,13.00,0.19,0.25,0.69,-0.15,0.13,-0.25,2.03,5.60,1.59,0.00,0.00,-0.692
107223008,-1.75,4.31,13.00,0.56,0.81,1.19,-0.11,0.12,-0.25,2.03,5.60,1.59,0.00,0.00,-1.192
107233372,-1.75,4.31,13.06,0.69,0.81,1.69,-0.18,0.04,-0.22,2.03,5.60,1.59,0.00,0.00,-1.692
107244066,-1.75,4.31,13.06,0.94,1.00,2.25,-0.12,-0.02,-0.25,2.03,5.60,1.58,0.00,0.00,-2.25
107254189,-1.75,4.25,13.06,0.88,1.56,2.75,-0.02,-0.18,-0.21,2.03,5.60,1.59,0.00,0.00,-2.75
107264192,-1.75,4.25,13.12,0.75,1.75,3.25,-0.20,-0.11,-0.23,2.03,5.60,1.59,0.00,0.00,-3.25
107276575,-1.69,4.25,13.12,0.62,1.94,3.56,0.00,0.00,-0.15,2.03,5.60,1.60,0.00,0.00,-3.56
107286580,-1.69,4.25,13.19,0.69,2.25,4.12,-0.01,-0.02,-0.12,2.03,5.60,1.60,0.00,0.00,-4.12
107296584,-1.69,4.25,13.25,0.56,2.12,4.50,-0.01,-0.02,-0.12,2.03,5.60,1.59,0.00,0.00,-4.50
107306587,-1.69,4.25,13.31,0.75,2.44,5.19,0.10,-0.03,-0.11,2.03,5.60,1.59,0.00,0.00,-5.19
107316591,-1.62,4.25,13.38,0.81,2.44,6.25,0.20,-0.15,-0.09,2.03,5.60,1.60,0.00,0.00,-6.25
107326594,-1.62,4.19,13.44,0.75,2.50,8.06,0.33,-0.31,-0.02,2.03,5.60,1.59,0.00,0.00,-8.06
