Time,sensPitch,sensRoll,sensYaw,xGyro,yGyro,ZGyro,xAcc,yAcc,zAcc,latitude,longitude,alt,cP,cR,cYI
170417207,-21.69,7.56,-2.75,1.44,-121.44,20.44,4.42,-0.08,-1.95,2.50,5.60,0.72,-1.44,0.00,0.00
170427211,-22.94,7.56,-2.62,1.31,-127.31,20.62,3.13,-0.04,-2.30,2.50,5.60,0.63,-1.31,0.00,0.00
170440416,-24.25,7.50,-2.50,1.56,-132.19,20.56,2.82,0.01,-2.44,2.50,5.60,0.60,-1.56,0.00,0.00
170450420,-25.56,7.50,-2.44,1.88,-136.38,20.12,2.75,-0.24,-2.51,2.50,5.60,0.60,-1.88,0.00,0.00
170460424,-26.94,7.50,-2.31,2.25,-140.12,20.44,2.60,0.31,-2.58,2.50,5.60,0.58,-2.25,0.00,0.00
170471148,-28.31,7.44,-2.19,3.19,-142.94,20.75,0.79,-0.05,-2.73,2.50,5.60,0.55,-3.19,0.00,0.00
170483271,-29.75,7.38,-2.06,4.19,-145.75,19.44,0.57,0.00,-2.78,2.50,5.60,0.55,-4.19,0.00,0.00
170493274,-31.19,7.31,-2.00,4.19,-145.75,19.44,-0.17,-0.11,-2.81,2.50,5.60,0.53,-4.19,0.00,0.00
170503289,-32.56,7.31,-1.94,4.56,-145.94,19.19,-0.96,-0.21,-2.86,2.50,5.60,0.50,-4.56,0.00,0.00
170513291,-34.00,7.25,-1.81,4.75,-143.50,17.00,-1.36,0.06,-2.77,2.50,5.60,0.50,-4.75,0.00,0.00
170524354,-35.44,7.19,-1.75,4.94,-141.12,16.75,-2.23,0.38,-2.62,2.50,5.60,0.49,-4.94,0.00,0.00
170534357,-36.81,7.19,-1.69,5.44,-136.94,16.31,-2.92,0.25,-2.35,2.50,5.60,0.47,-5.44,0.00,0.00
170547540,-39.38,7.06,-1.56,5.75,-132.25,14.81,-3.98,0.11,-2.08,2.50,5.60,0.48,-5.75,0.00,0.00
170557542,-40.62,7.06,-1.50,5.94,-125.62,14.00,-4.27,0.05,-1.84,2.50,5.60,0.45,-5.94,0.00,0.00
170569989,-41.81,7.00,-1.50,5.62,-118.56,12.88,-4.84,-0.08,-1.53,2.50,5.60,0.47,-5.62,0.00,0.00
170581392,-42.88,7.00,-1.44,4.88,-110.56,11.19,-5.51,-0.02,-0.89,2.50,5.60,0.43,-4.88,0.00,0.00
170593401,-43.88,6.94,-1.38,4.12,-102.00,10.50,-5.51,-0.02,-0.89,2.50,5.60,0.45,-4.12,0.00,0.00
170603405,-44.75,6.94,-1.38,3.44,-92.69,10.69,-6.40,-0.07,-0.55,2.50,5.60,0.45,-3.44,0.00,0.00
170613408,-45.56,6.88,-1.31,2.44,-72.38,8.81,-6.51,0.22,-0.48,2.50,5.60,0.42,-2.44,0.00,0.000
170623412,-46.25,6.88,-1.25,2.19,-61.50,8.25,-6.71,0.30,-0.21,2.50,5.60,0.44,-2.19,0.00,0.000
170635257,-47.38,6.81,-1.19,2.00,-50.56,7.25,-6.94,0.54,-0.10,2.50,5.60,0.45,-2.00,0.00,0.000
170645262,-47.75,6.75,-1.19,2.06,-39.88,5.94,-6.89,0.71,0.01,2.50,5.60,0.44,-2.06,0.00,0.000
170655684,-48.06,6.75,-1.12,2.25,-29.12,4.81,-6.45,0.51,0.17,2.50,5.60,0.44,-2.25,0.00,0.000
170665688,-48.25,6.69,-1.12,1.94,-18.94,3.62,-6.34,0.74,0.33,2.50,5.60,0.47,-1.94,0.00,0.000
170675692,-48.31,6.69,-1.12,2.00,-9.31,2.06,-6.32,0.64,0.42,2.50,5.60,0.44,-2.00,0.00,0.000
170685695,-48.31,6.62,-1.12,2.25,0.31,0.19,-6.06,0.28,0.50,2.50,5.60,0.43,-2.25,0.00,0.000
170695697,-48.25,6.62,-1.12,2.00,9.19,-1.31,-5.45,0.48,0.42,2.50,5.60,0.44,-2.00,0.00,0.000
170705701,-48.06,6.62,-1.19,2.25,17.00,-2.69,-5.11,0.46,0.40,2.50,5.60,0.43,-2.25,0.00,0.000
170715704,-47.81,6.62,-1.19,2.25,24.56,-4.12,-4.39,0.43,0.42,2.50,5.60,0.47,-2.25,0.00,0.000
170725707,-47.50,6.62,-1.25,2.12,30.44,-5.38,-3.66,0.35,0.43,2.50,5.60,0.44,-2.12,0.00,0.000
170737666,-47.19,6.62,-1.31,1.75,35.75,-6.50,-3.19,0.03,0.51,2.50,5.60,0.44,-1.75,0.00,0.000
170747669,-46.75,6.62,-1.38,1.25,40.50,-7.44,-2.54,-0.14,0.55,2.50,5.60,0.47,-1.25,0.00,0.000
170757673,-46.31,6.69,-1.44,0.69,44.12,-8.44,-2.14,-0.10,0.53,2.50,5.60,0.44,-0.69,0.00,0.000
170767677,-45.88,6.69,-1.50,-0.06,47.19,-9.12,-2.11,0.00,0.48,2.50,5.60,0.44,0.06,0.00,0.000
170777681,-45.38,6.75,-1.56,-0.56,49.62,-9.50,-1.01,0.03,0.53,2.50,5.60,0.45,0.56,0.00,0.000
170787685,-44.88,6.75,-1.62,-1.31,51.56,-9.56,-0.94,0.31,0.44,2.50,5.60,0.45,1.31,0.00,0.000
170797689,-44.38,6.81,-1.69,-1.38,52.81,-9.69,-0.77,0.50,0.30,2.50,5.60,0.50,1.38,0.00,0.000
170807693,-43.81,6.88,-1.75,-1.19,53.38,-10.00,-0.25,0.42,0.24,2.50,5.60,0.49,1.19,0.00,0.000
170819198,-43.31,6.94,-1.81,-0.94,53.31,-10.19,0.25,0.07,0.35,2.50,5.60,0.45,0.94,0.00,0.000
170829313,-42.81,6.94,-1.88,-1.00,52.94,-10.56,0.21,0.04,0.35,2.50,5.60,0.49,1.00,0.00,0.000
170841649,-42.25,7.00,-2.00,-1.25,52.50,-10.56,0.48,-0.04,0.37,2.50,5.60,0.50,1.25,0.00,0.000
170851653,-41.75,7.06,-2.06,-1.62,51.69,-10.38,0.67,-0.14,0.43,2.50,5.60,0.48,1.62,0.00,0.000
170862101,-41.25,7.12,-2.12,-2.00,50.50,-10.31,0.54,0.06,0.41,2.50,5.60,0.48,2.00,0.00,0.000
170872954,-40.75,7.19,-2.19,-2.44,49.56,-10.38,1.00,0.07,0.31,2.50,5.60,0.49,2.44,0.00,0.000
170884413,-40.31,7.25,-2.25,-2.50,46.44,-10.38,0.96,0.08,0.28,2.50,5.60,0.49,2.50,0.00,0.000
170894416,-39.88,7.31,-2.31,-2.50,46.44,-10.38,0.96,0.08,0.28,2.50,5.60,0.50,2.50,0.00,0.000
170904419,-39.38,7.38,-2.38,-2.50,44.62,-10.25,1.03,0.17,0.29,2.50,5.60,0.51,2.50,0.00,0.000
170914422,-39.00,7.44,-2.44,-2.56,41.56,-10.00,0.39,0.17,0.31,2.50,5.60,0.49,2.56,0.00,0.000
170924426,-38.56,7.50,-2.50,-2.56,41.56,-10.00,0.12,0.02,0.30,2.50,5.60,0.51,2.56,0.00,0.000
170934428,-38.19,7.50,-2.56,-2.69,40.81,-9.81,-0.89,0.18,0.31,2.50,5.60,0.51,2.69,0.00,0.000
170944432,-37.75,7.62,-2.62,-3.12,40.75,-9.94,-0.89,0.18,0.31,2.50,5.60,0.51,3.12,0.00,0.000
170954436,-37.38,7.69,-2.69,-3.25,41.44,-10.19,-1.70,0.20,0.32,2.50,5.60,0.51,3.25,0.00,0.000
170964439,-36.94,7.75,-2.75,-3.19,43.62,-10.38,-2.55,0.41,0.08,2.50,5.60,0.53,3.19,0.00,0.000
170975357,-36.44,7.81,-2.81,-3.38,50.31,-10.69,-3.41,0.44,-0.08,2.50,5.60,0.54,3.38,0.00,0.00
170985360,-35.94,7.88,-2.88,-3.25,54.88,-10.69,-3.57,0.35,-0.27,2.50,5.60,0.56,3.25,0.00,0.00
170995363,-35.44,7.88,-2.94,-3.25,54.88,-10.69,-3.44,0.26,-0.42,2.50,5.60,0.55,3.25,0.00,0.00
171005367,-34.81,7.94,-3.00,-3.19,60.06,-10.31,-3.65,0.35,-0.55,2.50,5.60,0.56,3.19,0.00,0.00
171015369,-34.19,8.00,-3.06,-3.31,71.19,-9.25,-3.81,0.62,-0.70,2.50,5.60,0.56,3.31,0.00,0.00
171025371,-33.50,8.00,-3.06,-2.94,77.12,-9.50,-3.65,0.60,-0.84,2.50,5.60,0.59,2.94,0.00,0.00
171035449,-32.75,8.00,-3.12,-2.06,82.88,-9.62,-3.74,1.00,-0.92,2.50,5.60,0.60,2.06,0.00,0.00
171045452,-31.94,8.06,-3.12,-2.06,82.88,-9.62,-3.74,1.00,-0.92,2.50,5.60,0.59,2.06,0.00,0.00
171055897,-31.06,8.06,-3.19,-0.94,88.62,-10.62,-2.71,0.60,-1.12,2.50,5.60,0.60,0.94,0.00,0.00
171065899,-30.12,8.00,-3.25,1.25,99.56,-12.50,-2.50,0.30,-1.17,2.50,5.60,0.66,-1.25,0.00,0.00
171077743,-28.19,8.00,-3.38,1.69,104.00,-12.38,-2.31,0.24,-1.26,2.50,5.60,0.69,-1.69,0.00,0.00
171087747,-27.12,7.94,-3.44,1.94,108.38,-12.44,-1.99,0.23,-1.42,2.50,5.60,0.76,-1.94,0.00,0.00
171097782,-27.12,7.94,-3.44,2.06,111.56,-12.19,-1.07,0.19,-1.52,2.50,5.60,0.83,-2.06,0.00,0.00
171107785,-24.94,7.88,-3.50,2.25,114.25,-11.56,-0.61,0.15,-1.58,2.50,5.60,0.84,-2.25,0.00,0.00
171117789,-23.75,7.81,-3.56,2.38,116.06,-11.12,-0.16,0.17,-1.58,2.50,5.60,1.10,-2.38,0.00,0.00
171127794,-22.62,7.75,-3.62,2.81,116.88,-11.31,0.13,0.07,-1.56,2.50,5.60,1.20,-2.81,0.00,0.00
171137797,-21.50,7.75,-3.62,3.06,116.88,-10.88,1.33,0.21,-1.53,2.50,5.60,1.24,-3.06,0.00,0.00
171147800,-21.50,7.75,-3.62,3.38,116.25,-10.06,1.72,0.13,-1.54,2.50,5.60,1.29,-3.38,0.00,0.00
171157804,-19.25,7.62,-3.69,3.50,114.50,-9.44,2.13,-0.01,-1.47,2.50,5.60,1.30,-3.50,0.00,0.00
171167808,-18.19,7.56,-3.69,3.69,111.94,-8.25,2.48,0.01,-1.44,2.50,5.60,1.29,-3.69,0.00,0.00
171177811,-17.12,7.50,-3.75,3.56,108.56,-7.12,3.26,0.04,-1.20,2.50,5.60,1.28,-3.56,0.00,0.00
171187813,-16.12,7.44,-3.75,3.56,104.25,-6.12,3.53,0.04,-1.10,2.50,5.60,1.27,-3.56,0.00,0.00
171197817,-16.12,7.44,-3.75,3.75,99.88,-5.25,3.73,0.16,-1.03,2.50,5.60,1.27,-3.75,0.00,0.00
171210693,-14.25,7.31,-3.69,4.06,94.50,-5.00,3.88,0.18,-0.98,2.50,5.60,1.28,-4.06,0.00,0.00
171222193,-13.38,7.25,-3.69,4.19,88.69,-4.69,4.14,0.09,-0.86,2.50,5.60,1.27,-4.19,0.00,0.00
171233694,-12.56,7.19,-3.69,4.50,82.50,-4.44,4.06,-0.03,-0.73,2.50,5.60,1.27,-4.50,0.00,0.00
171246597,-11.88,7.19,-3.69,4.56,76.31,-4.50,3.89,-0.14,-0.72,2.50,5.60,1.27,-4.56,0.00,0.00
171256600,-11.19,7.12,-3.69,4.44,70.38,-4.25,3.10,-0.25,-0.60,2.50,5.60,1.26,-4.44,0.00,0.00
171266603,-10.56,7.06,-3.75,4.12,59.75,-4.25,2.93,-0.24,-0.56,2.50,5.60,1.27,-4.12,0.00,0.00
171276606,-9.94,7.00,-3.75,3.75,55.19,-4.62,2.83,-0.15,-0.45,2.50,5.60,1.26,-3.75,0.00,0.00
171287827,-9.44,7.00,-3.75,3.50,50.88,-4.81,2.41,-0.20,-0.37,2.50,5.60,1.26,-3.50,0.00,0.00
171297832,-8.94,6.94,-3.75,3.25,46.75,-5.31,2.30,-0.24,-0.37,2.50,5.60,1.26,-3.25,0.00,0.00
171308479,-8.06,6.88,-3.81,2.81,43.56,-5.56,2.07,-0.21,-0.43,2.50,5.60,1.26,-2.81,0.00,0.00
171318483,-7.62,6.88,-3.88,2.38,40.56,-5.31,1.73,-0.22,-0.47,2.50,5.60,1.28,-2.38,0.00,0.00
171329343,-7.31,6.81,-3.88,2.00,38.25,-5.06,1.35,-0.22,-0.45,2.50,5.60,1.26,-2.00,0.00,0.00
171339354,-6.94,6.81,-3.94,1.94,36.62,-4.75,1.32,-0.08,-0.48,2.50,5.60,1.27,-1.94,0.00,0.00
171349359,-6.56,6.81,-3.94,1.56,35.12,-4.62,1.22,-0.12,-0.43,2.50,5.60,1.27,-1.56,0.00,0.00
171359361,-6.25,6.81,-3.94,1.44,33.75,-3.62,1.25,-0.18,-0.48,2.50,5.60,1.26,-1.44,0.00,0.00
171369364,-5.94,6.75,-3.94,1.31,32.38,-2.62,1.41,-0.15,-0.49,2.50,5.60,1.26,-1.31,0.00,0.00
171379366,-5.62,6.75,-3.94,1.25,30.75,-2.06,2.01,-0.21,-0.39,2.50,5.60,1.27,-1.25,0.00,0.00
171389368,-5.38,6.75,-3.94,1.12,29.06,-1.38,1.92,-0.19,-0.35,2.50,5.60,1.26,-1.12,0.00,0.00
171399370,-5.12,6.75,-3.94,1.12,26.94,-1.19,1.78,-0.02,-0.35,2.50,5.60,1.27,-1.12,0.00,0.00
171409373,-4.88,6.75,-3.94,1.25,24.62,-1.50,1.67,0.08,-0.33,2.50,5.60,1.26,-1.25,0.00,0.00
171419377,-4.62,6.69,-3.94,1.56,22.75,-1.94,1.59,-0.08,-0.32,2.50,5.60,1.26,-1.56,0.00,0.00
171429381,-4.44,6.69,-4.00,1.69,20.75,-2.25,1.62,-0.14,-0.32,2.50,5.60,1.27,-1.69,0.00,0.00
171439384,-4.00,6.62,-4.00,1.94,18.69,-2.19,1.57,-0.21,-0.31,2.50,5.60,1.27,-1.94,0.00,0.00
171449389,-4.00,6.62,-4.00,1.81,16.56,-2.00,1.61,-0.19,-0.31,2.50,5.60,1.27,-1.81,0.00,0.00
171459400,-3.50,6.62,-4.00,1.44,14.38,-1.38,1.67,-0.21,-0.29,2.50,5.60,1.27,-1.44,0.00,0.00
171469405,-3.00,6.56,-4.06,1.12,12.38,-0.56,1.70,-0.10,-0.26,2.50,5.60,1.26,-1.12,0.00,0.00
171479409,-2.88,6.56,-4.06,0.81,9.88,-0.06,1.66,0.00,-0.23,2.50,5.60,1.26,-0.81,0.00,0.00
171489411,-2.81,6.56,-4.06,0.88,7.38,0.31,1.69,-0.03,-0.26,2.50,5.60,1.26,-0.88,0.00,0.00
171499414,-2.81,6.56,-4.06,0.81,4.62,0.38,1.71,0.13,-0.24,2.50,5.60,1.27,-0.81,0.00,0.00
171509419,-2.75,6.50,-4.06,0.75,2.19,0.75,1.63,0.10,-0.23,2.50,5.60,1.27,-0.75,0.00,0.00
171519422,-2.19,6.56,-4.06,0.69,-0.44,0.81,1.41,-0.01,-0.25,2.50,5.60,1.27,-0.69,0.00,0.00
171529426,-1.94,6.56,-4.06,0.75,-2.69,1.06,1.25,-0.04,-0.29,2.50,5.60,1.27,-0.75,0.00,0.00
171539429,-1.75,6.50,-4.06,0.69,-5.00,1.12,1.19,-0.19,-0.26,2.50,5.60,1.28,-0.69,0.00,0.00
171549431,-1.75,6.50,-4.06,0.44,-7.38,1.31,1.05,-0.11,-0.27,2.50,5.60,1.28,-0.44,0.00,0.00
171559434,-1.94,6.50,-4.06,0.06,-9.44,1.38,0.86,0.00,-0.28,2.50,5.60,1.28,-0.06,0.00,0.00
171569437,-2.06,6.50,-4.06,0.19,-11.25,1.25,0.81,-0.04,-0.32,2.50,5.60,1.29,-0.19,0.00,0.00
171581548,-2.19,6.50,-4.06,0.06,-12.94,1.31,0.70,0.23,-0.33,2.50,5.60,1.28,-0.06,0.00,0.00
171591551,-2.31,6.50,-4.00,0.19,-14.56,1.00,0.44,0.16,-0.30,2.50,5.60,1.27,-0.19,0.00,0.00
171602178,-2.44,6.50,-4.06,0.44,-16.00,0.75,0.24,0.07,-0.29,2.50,5.60,1.27,-0.44,0.00,0.00
171612185,-2.62,6.50,-4.06,0.25,-16.81,0.38,0.40,0.08,-0.27,2.50,5.60,1.28,-0.25,0.00,0.00
171623224,-2.81,6.50,-4.06,0.38,-17.81,0.31,0.02,-0.06,-0.23,2.50,5.60,1.27,-0.38,0.00,0.00
171633901,-3.00,6.50,-4.06,0.19,-18.38,0.50,-0.07,-0.06,-0.20,2.50,5.60,1.28,-0.19,0.00,0.00
171646219,-3.19,6.50,-4.06,-0.12,-18.75,0.69,-0.10,-0.05,-0.19,2.50,5.60,1.28,0.12,0.00,0.00
171656223,-3.31,6.50,-4.06,-0.38,-18.75,0.94,-0.39,-0.03,-0.23,2.50,5.60,1.27,0.38,0.00,0.00
171666227,-3.50,6.50,-4.06,-0.62,-18.81,1.25,-0.57,0.08,-0.26,2.50,5.60,1.28,0.62,0.00,0.00
171676560,-3.69,6.56,-4.06,-0.69,-18.38,1.06,-0.65,0.17,-0.27,2.50,5.60,1.27,0.69,0.00,0.00
171688026,-3.88,6.56,-4.06,-0.62,-17.44,1.25,-0.81,0.14,-0.25,2.50,5.60,1.27,0.62,0.00,0.00
171698029,-4.06,6.56,-4.06,-0.62,-17.44,1.25,-0.81,0.14,-0.25,2.50,5.60,1.27,0.62,0.00,0.00
171709086,-4.19,6.56,-4.06,-0.31,-15.44,0.38,-0.90,0.07,-0.18,2.50,5.60,1.28,0.31,0.00,0.00
171719088,-4.38,6.56,-4.06,-0.38,-14.19,0.31,-0.98,-0.04,-0.15,2.50,5.60,1.28,0.38,0.00,0.00
171730944,-4.62,6.56,-4.06,-0.56,-13.06,0.00,-1.11,-0.05,-0.11,2.50,5.60,1.28,0.56,0.00,0.00
171740946,-4.75,6.56,-4.06,-0.94,-11.81,-0.12,-1.11,0.07,-0.13,2.50,5.60,1.27,0.94,0.00,0.00
171751767,-4.81,6.56,-4.12,-1.06,-10.19,-0.12,-1.11,0.29,-0.16,2.50,5.60,1.27,1.06,0.00,0.00
171761770,-4.94,6.56,-4.12,-1.00,-8.75,-0.12,-1.07,0.32,-0.19,2.50,5.60,1.27,1.00,0.00,0.00
171772607,-5.00,6.62,-4.12,-0.69,-7.38,-0.19,-1.10,0.42,-0.24,2.50,5.60,1.27,0.69,0.00,0.00
171782610,-5.06,6.62,-4.12,-0.25,-5.75,-0.38,-1.08,0.51,-0.22,2.50,5.60,1.27,0.25,0.00,0.00
171793643,-5.06,6.62,-4.12,0.31,-4.31,-0.50,-1.09,0.44,-0.20,2.50,5.60,1.27,-0.31,0.00,0.00
171803645,-5.12,6.56,-4.12,1.00,-2.75,-0.75,-1.09,0.34,-0.14,2.50,5.60,1.27,-1.00,0.00,0.00
171813647,-5.12,6.56,-4.12,1.44,-1.25,-1.06,-0.94,0.15,-0.10,2.50,5.60,1.27,-1.44,0.00,0.00
171823649,-5.31,6.62,-4.12,1.56,0.06,-1.00,-0.89,0.10,-0.09,2.50,5.60,1.28,-1.56,0.00,0.00
171835100,-5.25,6.56,-4.12,1.62,1.19,-0.81,-0.84,0.01,-0.04,2.50,5.60,1.27,-1.62,0.00,0.00
171846823,-5.25,6.56,-4.12,1.50,2.31,-0.62,-0.79,0.02,-0.03,2.50,5.60,1.27,-1.50,0.00,0.00
171857155,-5.19,6.56,-4.12,1.50,3.31,-0.38,-0.51,0.11,-0.01,2.50,5.60,1.27,-1.50,0.00,0.00
171867158,-5.19,6.56,-4.12,1.25,4.06,-0.50,-0.32,0.12,-0.03,2.50,5.60,1.27,-1.25,0.00,0.00
171881544,-5.06,6.50,-4.12,1.50,4.88,-0.75,-0.19,0.06,0.01,2.50,5.60,1.28,-1.50,0.00,0.00
171891548,-5.06,6.50,-4.19,1.50,4.88,-0.75,-0.06,0.00,0.11,2.50,5.60,1.28,-1.50,0.00,0.00
171903385,-5.00,6.50,-4.19,1.62,4.88,-0.94,-0.09,-0.12,0.09,2.50,5.60,1.28,-1.62,0.00,0.00
171913389,-4.94,6.44,-4.19,1.62,4.75,-0.56,0.07,-0.18,0.06,2.50,5.60,1.28,-1.62,0.00,0.00
171925357,-4.88,6.44,-4.19,1.38,4.50,-0.88,0.11,-0.12,0.03,2.50,5.60,1.28,-1.38,0.00,0.00
171936508,-4.88,6.44,-4.19,1.25,4.12,-0.69,0.06,-0.18,0.01,2.50,5.60,1.29,-1.25,0.00,0.00
171947568,-4.81,6.44,-4.19,0.81,3.75,-0.75,0.10,-0.11,0.00,2.50,5.60,1.28,-0.81,0.00,0.00
171957571,-4.81,6.44,-4.19,0.50,3.38,-0.88,0.18,-0.06,0.00,2.50,5.60,1.28,-0.50,0.00,0.00
171967576,-4.75,6.44,-4.19,0.44,2.88,-0.94,0.06,-0.02,0.06,2.50,5.60,1.28,-0.44,0.00,0.00
171977730,-4.75,6.44,-4.19,0.19,2.38,-1.12,0.09,0.02,0.04,2.50,5.60,1.28,-0.19,0.00,0.00
171988084,-4.69,6.44,-4.19,0.00,2.12,-1.38,0.02,0.01,0.00,2.50,5.60,1.28,0.00,0.00,0.00
171998222,-4.69,6.44,-4.25,-0.12,1.69,-1.44,0.02,0.01,0.00,2.50,5.60,1.28,0.12,0.00,0.00
172008225,-4.69,6.44,-4.25,-0.19,1.56,-1.25,-0.07,0.03,-0.01,2.50,5.60,1.28,0.19,0.00,0.00
172018228,-4.69,6.44,-4.25,-0.12,1.25,-1.19,-0.33,0.09,-0.10,2.50,5.60,1.29,0.12,0.00,0.00
172028388,-4.62,6.44,-4.25,0.00,1.31,-0.88,-0.13,0.05,-0.07,2.50,5.60,1.28,0.00,0.00,0.00
172038392,-4.62,6.44,-4.25,0.25,1.25,-0.75,-0.01,0.00,0.01,2.50,5.60,1.28,-0.25,0.00,0.00
172048625,-4.62,6.44,-4.25,0.19,1.56,-0.19,-0.01,0.00,0.01,2.50,5.60,1.28,-0.19,0.00,0.00
172058627,-4.62,6.44,-4.25,0.12,1.44,0.00,-0.42,0.05,0.05,2.50,5.60,1.28,-0.12,0.00,0.000
172068630,-4.62,6.44,-4.25,0.06,1.94,0.25,-0.55,0.15,0.00,2.50,5.60,1.28,-0.06,0.00,0.000
172078634,-4.62,6.44,-4.25,0.19,2.50,0.50,-0.84,0.14,-0.02,2.50,5.60,1.28,-0.19,0.00,0.00
172088915,-4.56,6.44,-4.25,0.38,3.12,0.44,-0.78,0.14,-0.04,2.50,5.60,1.29,-0.38,0.00,0.00
172099234,-4.56,6.44,-4.25,0.62,4.00,0.38,-0.78,0.14,-0.04,2.50,5.60,1.30,-0.62,0.00,0.00
172109246,-4.50,6.44,-4.25,0.81,4.88,0.50,-0.95,0.00,-0.01,2.50,5.60,1.29,-0.81,0.00,0.00
172119249,-4.44,6.44,-4.25,1.00,6.06,0.50,-1.17,-0.05,0.04,2.50,5.60,1.29,-1.00,0.00,0.00
172129252,-4.38,6.44,-4.25,1.12,7.69,0.31,-1.63,-0.01,0.08,2.50,5.60,1.28,-1.12,0.00,0.00
172139943,-4.25,6.38,-4.25,0.94,10.69,-0.62,-2.01,0.12,0.04,2.50,5.60,1.28,-0.94,0.00,0.00
172149947,-4.19,6.38,-4.25,0.94,10.69,-0.62,-2.01,0.12,0.04,2.50,5.60,1.29,-0.94,0.00,0.00
172160796,-4.06,6.38,-4.25,0.81,13.38,-1.31,-2.47,0.34,0.04,2.50,5.60,1.28,-0.81,0.00,0.00
172170799,-3.88,6.38,-4.25,1.31,19.25,-3.56,-3.45,0.59,-0.04,2.50,5.60,1.29,-1.31,0.00,0.00
172184183,-3.44,6.38,-4.31,1.94,23.81,-4.19,-3.54,0.50,-0.05,2.50,5.60,1.28,-1.94,0.00,0.00
172194186,-3.19,6.31,-4.38,2.81,28.75,-4.88,-3.92,0.51,-0.07,2.50,5.60,1.28,-2.81,0.00,0.00
172206368,-2.81,6.31,-4.38,3.38,34.44,-5.56,-4.72,0.54,-0.06,2.50,5.60,1.29,-3.38,0.00,0.00
172216372,-2.44,6.25,-4.44,3.88,41.25,-6.38,-6.00,0.79,-0.29,2.50,5.60,1.29,-3.88,0.00,0.00
172232185,-1.38,6.19,-4.50,5.19,59.31,-8.56,-7.39,0.99,-0.68,2.50,5.60,1.28,-5.19,0.00,0.00
172243075,-0.69,6.12,-4.56,6.06,70.19,-9.62,-7.78,1.18,-0.85,2.50,5.60,1.29,-6.06,0.00,0.00
172253077,0.06,6.06,-4.62,7.19,82.25,-9.81,-8.28,1.43,-1.43,2.50,5.60,1.28,-7.19,0.00,0.00
172263081,1.00,5.94,-4.69,8.75,95.25,-10.06,-8.78,1.30,-1.79,2.50,5.60,1.30,-8.75,0.00,0.00
172273084,2.06,5.81,-4.75,10.75,109.00,-10.69,-8.67,1.08,-2.14,2.50,5.60,1.30,-10.75,0.00,0.00
172283087,3.25,5.75,-4.81,12.69,122.44,-12.12,-8.33,0.74,-2.53,2.50,5.60,1.31,-12.69,0.00,0.00
172293090,4.56,5.56,-4.88,14.56,135.31,-14.69,-7.43,1.07,-3.24,2.50,5.60,1.31,-14.56,0.00,0.00
172303093,6.00,5.44,-4.94,16.00,147.56,-17.38,-6.96,0.34,-3.36,2.50,5.60,1.32,-16.00,0.00,0.00
172313096,7.56,5.25,-5.06,17.81,159.19,-19.88,-5.97,-0.26,-3.60,2.50,5.60,1.34,-17.81,0.00,0.00
172323099,9.19,5.06,-5.19,18.25,169.56,-21.44,-5.42,0.23,-4.11,2.50,5.60,1.35,-18.25,0.00,0.00
172333102,10.94,4.88,-5.31,19.19,179.00,-22.25,-2.89,-0.86,-4.55,2.50,5.60,1.36,-19.19,0.00,0.00
172343106,12.75,4.62,-5.44,20.06,186.94,-22.31,-2.31,-0.73,-4.72,2.50,5.60,1.38,-20.06,0.00,0.00
172353108,14.62,4.44,-5.56,19.88,193.19,-21.94,-1.20,-0.54,-4.86,2.50,5.60,1.40,-19.88,0.00,0.00
172363110,16.56,4.25,-5.62,20.19,198.19,-21.06,-0.53,-1.17,-4.68,2.50,5.60,1.43,-20.19,0.00,0.00
172373113,18.50,4.00,-5.75,20.06,200.94,-20.00,1.10,-0.74,-4.46,2.50,5.60,1.45,-20.06,0.00,0.00
172383116,20.50,3.81,-5.81,19.44,201.81,-19.44,1.82,-0.41,-4.30,2.50,5.60,1.48,-19.44,0.00,0.00
172393119,22.44,3.62,-5.94,19.12,201.19,-18.69,2.48,-0.86,-3.96,2.50,5.60,1.52,-19.12,0.00,0.00
172403124,24.38,3.38,-6.00,18.69,198.81,-17.56,3.19,-1.08,-3.72,2.50,5.60,1.56,-18.69,0.00,0.00
172413126,26.25,3.19,-6.06,18.00,194.94,-16.00,5.10,-1.33,-3.21,2.50,5.60,1.59,-18.00,0.00,0.00
172423645,28.12,3.00,-6.12,17.00,188.94,-14.25,5.75,-1.31,-2.78,2.50,5.60,1.61,-17.00,0.00,0.00
172433649,29.88,2.88,-6.12,15.88,181.06,-12.50,6.30,-1.25,-2.28,2.50,5.60,1.65,-15.88,0.00,0.00
172445123,31.50,2.69,-6.19,14.56,172.25,-10.44,6.23,-1.61,-1.94,2.50,5.60,1.67,-14.56,0.00,0.00
172455127,33.12,2.56,-6.19,13.25,162.31,-9.56,8.06,-0.83,-1.54,2.50,5.60,1.72,-13.25,0.00,0.00
172466111,34.56,2.44,-6.25,12.06,150.69,-8.69,8.45,-1.05,-1.21,2.50,5.60,1.73,-12.06,0.00,0.00
172476116,35.88,2.31,-6.25,11.38,137.69,-7.12,8.30,-0.36,-1.15,2.50,5.60,1.78,-11.38,0.00,0.00
172487954,37.12,2.19,-6.25,11.06,124.50,-6.25,9.02,-0.28,-0.92,2.50,5.60,1.79,-11.06,0.00,0.00
172499648,38.19,2.06,-6.25,11.19,110.38,-5.56,8.70,-1.66,-0.24,2.50,5.60,1.82,-11.19,0.00,0.00
